it, ret_suc, ret_cum_suc, exp_suc, opt_len, dist_from_opt, len_mean, frames, rew_mean, score, ep, cells, arch_suc, policy_loss, value_loss, l2_loss, policy_entropy, approxkl, clipfrac, sil_pg_loss, sil_vf_loss, sil_loss, sil_entropy, sil_valid_min, sil_valid_max, sil_valid_mean, neglop_sil_min, neglop_sil_max, neglop_sil_mean, mean_val_pred, mean_sil_r, sil_frames, no_score_cells, cells_found_ret, cells_found_rand, cells_found_policy
3637, 0.0, 14.307962358834892, 0.01518288474810214, 23, 5, 500.0, 4193900, 0.0, 10.0, 17309, 38, 0.2017543859649123, -0.3733686, 0.0065272385, 1872.731, 0.12217237, 0.00055722706, 0.033203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1297257, 36.5999, 7.510805, 0.6849098, 0.0, 1026, 38, 9, 5, 23
3638, 0.0, 14.307878069642774, 0.015256588072122053, 23, 5, 500.0, 4195052, 0.0, 10.0, 17311, 38, 0.2017543859649123, -0.37068748, 0.00030489673, 1872.5879, 0.0026809375, 1.6346247e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0875642, 36.60921, 11.575748, 1.2970417, 0.0, 782, 38, 9, 5, 23
3639, 0.0, 14.30783593242454, 0.015299026425591099, 23, 5, 500.0, 4196204, 0.0, 10.0, 17312, 38, 0.2017543859649123, -0.37503168, 0.0025791684, 1872.4557, 0.021638954, 2.2921246e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5641465, 18.165413, 10.21137, 0.29388398, 0.0, 538, 38, 9, 5, 23
3640, 0.0, 14.30770955027081, 0.015309672929714684, 23, 5, 500.0, 4197356, 0.0, 10.0, 17315, 38, 0.2017543859649123, -0.37087187, 0.00010401129, 1872.3232, 0.019722253, 1.3229978e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1037765, 17.02539, 9.527098, 0.15554757, 0.0, 794, 38, 9, 5, 23
3641, 0.0, 14.307541109535975, 0.01518288474810214, 23, 5, 500.0, 4198508, 0.0, 10.0, 17319, 38, 0.2017543859649123, -0.36871585, 0.0014465799, 1872.1504, 0.22237074, 0.00010924632, 0.0048828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1145172, 36.57586, 6.6931777, 0.7432597, 0.0, 1050, 38, 9, 5, 23
3642, 0.0, 14.307499011632869, 0.015120274914089347, 23, 5, 500.0, 4199660, 0.0, 10.0, 17320, 38, 0.2017543859649123, -0.36977118, 0.001333579, 1871.9631, 0.07824974, 1.4586649e-05, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9609656, 36.522873, 10.404121, 1.2011484, 0.0, 806, 38, 9, 5, 23
3643, 0.0, 14.307414830557361, 0.015299026425591099, 23, 5, 500.0, 4200812, 0.0, 10.0, 17322, 38, 0.2017543859649123, -0.3731468, 0.0014696529, 1871.79, 0.021144468, 4.029496e-05, 0.00390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.680613, 16.486439, 9.293318, 0.3417611, 0.0, 3455, 38, 9, 5, 23
3644, 0.0, 14.30733066911707, 0.015309672929714684, 23, 5, 500.0, 4201964, 0.0, 10.0, 17324, 38, 0.2017543859649123, -0.3684178, 0.0005711571, 1871.6531, 0.05393402, 3.3157718e-05, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4165294, 15.560553, 7.806993, 0.17342423, 0.0, 2711, 38, 9, 5, 23
3645, 0.0, 14.307162405114656, 0.01518288474810214, 23, 5, 500.0, 4203116, 0.0, 10.0, 17328, 38, 0.2017543859649123, -0.37593424, 0.006136319, 1871.5339, 0.18315028, 7.866837e-05, 0.0029296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9964701, 36.51992, 7.009096, 0.701752, 0.0, 2032, 38, 9, 5, 23
3646, 0.0, 14.307120351375334, 0.015120274914089347, 23, 5, 500.0, 4204268, 0.0, 10.0, 17329, 38, 0.2017543859649123, -0.37156168, 0.0012551692, 1871.4302, 0.039012708, 2.0737207e-05, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.082428, 36.557858, 10.474445, 0.896523, 0.0, 883, 38, 9, 5, 23
3647, 0.0, 14.307036258604223, 0.015299026425591099, 23, 5, 500.0, 4205420, 0.0, 10.0, 17331, 38, 0.2017543859649123, -0.37156716, 0.0013565007, 1871.2911, 0.03749384, 1.9762327e-05, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2839053, 17.20493, 9.068541, 0.39952597, 0.0, 639, 38, 9, 5, 23
3648, 0.0, 14.306952185437439, 0.015309672929714684, 23, 5, 500.0, 4206572, 0.0, 10.0, 17333, 38, 0.2017543859649123, -0.37803155, 0.005884357, 1871.1233, 0.031715423, 4.5692108e-05, 0.005859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6232173, 16.041134, 8.402855, 0.23183389, 0.0, 842, 38, 9, 5, 23
3649, 0.0, 14.306742088244446, 0.015120274914089347, 23, 5, 500.0, 4207724, 0.0, 10.0, 17338, 38, 0.2017543859649123, -0.36713743, 0.0013304086, 1870.9644, 0.10340921, 4.6655473e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1004748, 36.567806, 8.260269, 0.7360554, 0.0, 1098, 38, 9, 5, 23
3650, 0.0, 14.306742088244446, 0.015120274914089347, 23, 5, 500.0, 4208876, 0.0, 10.0, 17338, 38, 0.2017543859649123, -0.37303558, 0.0009306915, 1870.8097, 0.011843441, 1.7900892e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.119421, 36.70021, 10.173695, 0.83790606, 0.0, 354, 38, 9, 5, 23
3651, 0.0, 14.306616088676556, 0.015299026425591099, 23, 5, 500.0, 4210028, 0.0, 10.0, 17341, 38, 0.2017543859649123, -0.36836603, 0.00050659815, 1870.6581, 0.034294706, 5.0059305e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0492365, 16.747503, 8.653723, 0.380982, 0.0, 610, 38, 9, 5, 23
3652, 0.0, 14.306574098606776, 0.015309672929714684, 23, 5, 500.0, 4211180, 0.0, 10.0, 17342, 38, 0.2017543859649123, -0.37074912, 0.0007808068, 1870.5293, 0.104888715, 6.309363e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.369235, 17.669304, 7.505112, 0.3087878, 0.0, 866, 38, 9, 5, 23
3653, 0.0, 14.306364221615793, 0.01518288474810214, 23, 5, 500.0, 4212332, 0.0, 10.0, 17347, 38, 0.2017543859649123, -0.36827868, 0.0020017237, 1870.3918, 0.09465992, 3.3641672e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0722022, 36.91211, 9.033644, 1.1450394, 0.0, 1122, 38, 9, 5, 23
3654, 0.0, 14.306364221615793, 0.01518288474810214, 23, 5, 500.0, 4213484, 0.0, 10.0, 17347, 38, 0.2017543859649123, -0.3741678, 0.0010071973, 1870.2358, 0.004396203, 4.0288734e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.808035, 36.91848, 11.574161, 0.82516074, 0.0, 378, 38, 9, 5, 23
3655, 0.0, 14.30623835407678, 0.015299026425591099, 23, 5, 500.0, 4214636, 0.0, 10.0, 17350, 38, 0.2017543859649123, -0.37118918, 0.00079980836, 1870.0847, 0.031095874, 4.039693e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1820855, 17.6704, 9.1447315, 0.3612151, 0.0, 634, 38, 9, 5, 23
3656, 0.0, 14.30619640800125, 0.015309672929714684, 23, 5, 500.0, 4215788, 0.0, 10.0, 17351, 38, 0.2017543859649123, -0.37853354, 0.0052547855, 1869.9371, 0.08821801, 5.4032303e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.222372, 18.077194, 7.969495, 0.23559809, 0.0, 890, 38, 9, 5, 23
3657, 0.0, 14.305986750866268, 0.01518288474810214, 23, 5, 500.0, 4216940, 0.0, 10.0, 17356, 38, 0.2017543859649123, -0.36924928, 0.0020866198, 1869.7826, 0.051504355, 1.824341e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2039351, 36.81065, 9.915906, 1.3150002, 0.0, 1146, 38, 9, 5, 23
3658, 0.0, 14.305986750866268, 0.01518288474810214, 23, 5, 500.0, 4218092, 0.0, 10.0, 17356, 38, 0.2017543859649123, -0.36996976, 0.0007765666, 1869.6263, 0.018881846, 1.7729963e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.601743, 36.761303, 10.299936, 0.96581334, 0.0, 402, 38, 9, 5, 23
3659, 0.0, 14.305819112998337, 0.015309672929714684, 23, 5, 500.0, 4219244, 0.0, 10.0, 17360, 38, 0.2017543859649123, -0.3750324, 0.0014868706, 1869.4707, 0.02712116, 2.764852e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8999627, 17.443382, 9.91095, 0.42774442, 0.0, 658, 38, 9, 5, 23
3660, 0.0, 14.305777215724264, 0.016701461377870562, 23, 5, 500.0, 4220396, 0.0, 10.0, 17361, 38, 0.2017543859649123, -0.36947757, 0.0009858208, 1869.3538, 0.052089915, 1.6602376e-05, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.707899, 17.14933, 8.357496, 0.2014877, 0.0, 914, 38, 9, 5, 23
3661, 0.0, 14.305609675374072, 0.01518288474810214, 23, 5, 500.0, 4221548, 0.0, 10.0, 17365, 38, 0.2017543859649123, -0.37836665, 0.0037633511, 1869.2384, 0.0058478117, 5.0652498e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.692665, 36.842934, 10.757453, 1.3001717, 0.0, 670, 38, 9, 5, 23
3662, 0.0, 14.305609675374072, 0.01518288474810214, 23, 5, 500.0, 4222700, 0.0, 10.0, 17365, 38, 0.2017543859649123, -0.37031507, 0.0007298753, 1869.109, 0.027264804, 1.1587933e-05, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1608138, 36.897213, 10.241084, 0.9803405, 0.0, 426, 38, 9, 5, 23
3663, 0.0, 14.305442212976816, 0.015309672929714684, 23, 5, 500.0, 4223852, 0.0, 10.0, 17369, 38, 0.2017543859649123, -0.3732715, 0.00065367523, 1868.9762, 0.01834346, 9.690626e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0973434, 16.137844, 8.952832, 0.40187922, 0.0, 682, 38, 9, 5, 23
3664, 0.0, 14.305316667302769, 0.01518288474810214, 23, 5, 500.0, 4225004, 0.0, 10.0, 17372, 38, 0.2017543859649123, -0.37617746, 0.0062275487, 1868.848, 0.053450488, 6.735907e-05, 0.00390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4223194, 37.044662, 8.31528, 0.56879044, 0.0, 938, 38, 9, 5, 23
3665, 0.0, 14.305232994518708, 0.015256588072122053, 23, 5, 500.0, 4226156, 0.0, 10.0, 17374, 38, 0.2017543859649123, -0.36963096, 0.0019935095, 1868.7346, 0.100037135, 2.1244472e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9780298, 37.07297, 9.091497, 1.3576454, 0.0, 694, 38, 9, 5, 23
3666, 0.0, 14.305232994518708, 0.015256588072122053, 23, 5, 500.0, 4227308, 0.0, 10.0, 17374, 38, 0.2017543859649123, -0.36921299, 0.0014392815, 1868.6216, 0.047879543, 2.2624286e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9402677, 37.074753, 8.560105, 1.0596442, 0.0, 450, 38, 9, 5, 23
3667, 0.0, 14.305065707316768, 0.015309672929714684, 23, 5, 500.0, 4228460, 0.0, 10.0, 17378, 38, 0.2017543859649123, -0.37267253, 0.0007146888, 1868.5071, 0.011546279, 1.16759296e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6482537, 14.516871, 8.381073, 0.41236147, 0.0, 706, 38, 9, 5, 23
3668, 0.0, 14.304940292959007, 0.01518288474810214, 23, 5, 500.0, 4229612, 0.0, 10.0, 17381, 38, 0.2017543859649123, -0.37640944, 0.006126957, 1868.3987, 0.057442944, 1.29885375e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4738727, 37.26645, 7.7491684, 0.7495509, 0.0, 962, 38, 9, 5, 23
3669, 0.0, 14.304856707680974, 0.015256588072122053, 23, 5, 500.0, 4230764, 0.0, 10.0, 17383, 38, 0.2017543859649123, -0.3665163, 0.0025036244, 1868.2921, 0.14228714, 0.00010856855, 0.0068359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7438966, 37.41915, 8.974965, 1.3786583, 0.0, 718, 38, 9, 5, 23
3670, 0.0, 14.304856707680974, 0.015256588072122053, 23, 5, 500.0, 4231916, 0.0, 10.0, 17383, 38, 0.2017543859649123, -0.37075722, 0.0008728423, 1868.1594, 0.021207234, 4.9087894e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8536613, 37.504547, 9.057892, 0.94093496, 0.0, 474, 38, 9, 5, 23
3671, 0.0, 14.304689595399564, 0.015309672929714684, 23, 5, 500.0, 4233068, 0.0, 10.0, 17387, 38, 0.2017543859649123, -0.37206313, 0.0007420643, 1868.0281, 0.046443943, 1.3187492e-05, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9049132, 13.768468, 7.7711344, 0.3117253, 0.0, 730, 38, 9, 5, 23
3672, 0.0, 14.30456431215217, 0.01518288474810214, 23, 5, 500.0, 4234220, 0.0, 10.0, 17390, 38, 0.2017543859649123, -0.37598538, 0.0046515726, 1867.8948, 0.15008642, 4.753675e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7708156, 37.689972, 6.4708266, 0.7802976, 0.0, 986, 38, 9, 5, 23
3673, 0.0, 14.304480814242966, 0.015256588072122053, 23, 5, 500.0, 4235372, 0.0, 10.0, 17392, 38, 0.2017543859649123, -0.37672046, 0.0043589124, 1867.7783, 0.021113051, 8.112035e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7905616, 37.782085, 9.79857, 1.3556604, 0.0, 742, 38, 9, 5, 23
3674, 0.0, 14.304439072562547, 0.015299026425591099, 23, 5, 500.0, 4236524, 0.0, 10.0, 17393, 38, 0.2017543859649123, -0.37043864, 0.0010664245, 1867.6525, 0.024742331, 5.503389e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2641208, 15.943547, 8.728565, 0.67785454, 0.0, 498, 38, 9, 5, 23
3675, 0.0, 14.304313876607877, 0.015309672929714684, 23, 5, 500.0, 4237676, 0.0, 10.0, 17396, 38, 0.2017543859649123, -0.37213418, 0.000253977, 1867.5315, 0.022378976, 1.4252952e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7543917, 14.280859, 8.3221445, 0.2695826, 0.0, 754, 38, 9, 5, 23
3676, 0.0, 14.30418872426536, 0.01518288474810214, 23, 5, 500.0, 4238828, 0.0, 10.0, 17399, 38, 0.2017543859649123, -0.37367907, 0.0045657936, 1867.3844, 0.19303831, 2.9121953e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7895517, 37.798977, 5.793661, 0.82311773, 0.0, 1010, 38, 9, 5, 23
3677, 0.0, 14.304105313588071, 0.015256588072122053, 23, 5, 500.0, 4239980, 0.0, 10.0, 17401, 38, 0.2017543859649123, -0.37116686, 0.001647459, 1867.2578, 0.0071353326, 1.3834969e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6954125, 37.791363, 9.98312, 1.3854326, 0.0, 766, 38, 9, 5, 23
3678, 0.0, 14.304063615512213, 0.015299026425591099, 23, 5, 500.0, 4241132, 0.0, 10.0, 17402, 38, 0.2017543859649123, -0.36678138, 0.0022319574, 1867.1204, 0.06294283, 1.7276122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4583063, 15.014536, 7.581009, 0.5628581, 0.0, 522, 38, 9, 5, 23
3679, 0.0, 14.303938550325665, 0.015309672929714684, 23, 5, 500.0, 4242284, 0.0, 10.0, 17405, 38, 0.2017543859649123, -0.3707891, 0.00081293075, 1866.9812, 0.02938678, 9.095713e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5029702, 13.956044, 7.793863, 0.4493231, 0.0, 778, 38, 9, 5, 23
3680, 0.0, 14.303771864474545, 0.015256588072122053, 23, 5, 500.0, 4243436, 0.0, 10.0, 17409, 38, 0.2017543859649123, -0.36498293, 0.0029886132, 1866.8182, 0.09838295, 4.0770374e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2425532, 37.49982, 6.8085155, 0.8593845, 0.0, 1034, 38, 9, 5, 23
3681, 0.0, 14.303730205100962, 0.015256588072122053, 23, 5, 500.0, 4244588, 0.0, 10.0, 17410, 38, 0.2017543859649123, -0.37324256, 0.0035692586, 1866.6785, 0.04893398, 5.2725136e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8760531, 37.547974, 9.845581, 1.3779367, 0.0, 790, 38, 9, 5, 23
3682, 0.0, 14.30364690085494, 0.015037593984962405, 23, 5, 500.0, 4245740, 0.0, 10.0, 17412, 38, 0.2017543859649123, -0.37091792, 0.0015125842, 1866.5308, 0.013460228, 9.395648e-06, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9639273, 15.191605, 9.123654, 0.29339394, 0.0, 546, 38, 9, 5, 23
3683, 0.0, 14.303563615938172, 0.015309672929714684, 23, 5, 500.0, 4246892, 0.0, 10.0, 17414, 38, 0.2017543859649123, -0.37633976, 0.003963628, 1866.3872, 0.14339004, 1.7859184e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7645311, 14.506208, 6.2918787, 0.28347135, 0.0, 802, 38, 9, 5, 23
3684, 0.0, 14.303397104065489, 0.01518288474810214, 23, 5, 500.0, 4248044, 0.0, 10.0, 17418, 38, 0.2017543859649123, -0.36869475, 0.0010019351, 1866.2112, 0.14613986, 2.9880546e-05, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7375343, 37.42616, 6.807698, 0.80049896, 0.0, 1058, 38, 9, 5, 23
3685, 0.0, 14.303355488167595, 0.015120274914089347, 23, 5, 500.0, 4249196, 0.0, 10.0, 17419, 38, 0.2017543859649123, -0.3714851, 0.006261848, 1866.0488, 0.068611905, 5.7133707e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6892192, 38.521755, 8.985795, 1.1783541, 0.0, 814, 38, 9, 5, 23
3686, 0.0, 14.30327227085026, 0.015299026425591099, 23, 5, 500.0, 4250348, 0.0, 10.0, 17421, 38, 0.2017543859649123, -0.37723884, 0.0017682933, 1865.8624, 0.008249732, 1.0363008e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5483174, 14.644548, 9.251619, 0.30055687, 0.0, 3491, 38, 9, 5, 23
3687, 0.0, 14.303189072831929, 0.015309672929714684, 23, 5, 500.0, 4251500, 0.0, 10.0, 17423, 38, 0.2017543859649123, -0.37721258, 0.0041501187, 1865.7253, 0.05632239, 9.4665906e-05, 0.006835937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.263485, 13.490492, 7.1733103, 0.18028133, 0.0, 2747, 38, 9, 5, 23
3688, 0.0, 14.303022734665442, 0.01518288474810214, 23, 5, 500.0, 4252652, 0.0, 10.0, 17427, 38, 0.2017543859649123, -0.3796086, 0.004834432, 1865.5931, 0.060925517, 2.3842813e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9345554, 37.26008, 8.183754, 0.7027212, 0.0, 2060, 38, 9, 5, 23
3689, 0.0, 14.302981162175215, 0.015120274914089347, 23, 5, 500.0, 4253804, 0.0, 10.0, 17428, 38, 0.2017543859649123, -0.37580112, 0.0013555663, 1865.45, 0.0019753966, 5.9293205e-05, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.388838, 37.19173, 11.821912, 0.7814009, 0.0, 899, 38, 9, 5, 23
3690, 0.0, 14.302898031650566, 0.015299026425591099, 23, 5, 500.0, 4254956, 0.0, 10.0, 17430, 38, 0.2017543859649123, -0.37254444, 0.00063137675, 1865.3066, 0.016177412, 6.913296e-05, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9157796, 15.907825, 9.582714, 0.30978286, 0.0, 655, 38, 9, 5, 23
3691, 0.0, 14.302814920394741, 0.015309672929714684, 23, 5, 500.0, 4256108, 0.0, 10.0, 17432, 38, 0.2017543859649123, -0.3789995, 0.0041709, 1865.1877, 0.07904809, 0.00026293143, 0.01171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2383118, 18.153667, 8.494244, 0.23173565, 0.0, 850, 38, 9, 5, 23
3692, 0.0, 14.302607226512334, 0.01518288474810214, 23, 5, 500.0, 4257260, 0.0, 10.0, 17437, 38, 0.2017543859649123, -0.37119395, 0.0023651277, 1865.1097, 0.10386096, 4.617045e-05, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3939295, 37.438538, 10.237344, 0.93155545, 0.0, 1106, 38, 9, 5, 23
3693, 0.0, 14.302607226512334, 0.01518288474810214, 23, 5, 500.0, 4258412, 0.0, 10.0, 17437, 38, 0.2017543859649123, -0.36996192, 0.0008151904, 1865.0334, 0.0062205372, 2.9820143e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5528939, 37.73632, 12.447129, 0.985233, 0.0, 362, 38, 9, 5, 23
3694, 0.0, 14.30248266792576, 0.015299026425591099, 23, 5, 500.0, 4259564, 0.0, 10.0, 17440, 38, 0.2017543859649123, -0.36599997, 0.0013621754, 1864.9374, 0.06836002, 8.52673e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.020934, 22.594349, 9.482733, 0.66461325, 0.0, 618, 38, 9, 5, 23
3695, 0.0, 14.302441158015696, 0.015309672929714684, 23, 5, 500.0, 4260716, 0.0, 10.0, 17441, 38, 0.2017543859649123, -0.37236887, 0.0013124604, 1864.8147, 0.0510205, 3.3306937e-05, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.930162, 23.716146, 12.192347, 0.43836585, 0.0, 874, 38, 9, 5, 23
3696, 0.0, 14.302233680568749, 0.01518288474810214, 23, 5, 500.0, 4261868, 0.0, 10.0, 17446, 38, 0.2017543859649123, -0.37850237, 0.007864733, 1864.6897, 0.006704429, 1.054555e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.83761, 38.451584, 14.271894, 1.2808249, 0.0, 1130, 38, 9, 5, 23
3697, 0.0, 14.302233680568749, 0.01518288474810214, 23, 5, 500.0, 4263020, 0.0, 10.0, 17446, 38, 0.2017543859649123, -0.3568715, 0.0006753409, 1864.4622, 0.004997131, 8.5871235e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.933071, 38.311928, 14.486001, 0.9903221, 0.0, 386, 38, 9, 5, 23
3698, 0.0, 14.302109251753224, 0.015299026425591099, 23, 5, 500.0, 4264172, 0.0, 10.0, 17449, 38, 0.2017543859649123, -0.3757358, 0.0026508332, 1864.302, 0.050698914, 6.727404e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1243858, 25.98972, 12.809496, 0.49802113, 0.0, 642, 38, 9, 5, 23
3699, 0.0, 14.30206778508515, 0.015309672929714684, 23, 5, 500.0, 4265324, 0.0, 10.0, 17450, 38, 0.2017543859649123, -0.37429383, 0.00043232445, 1864.2361, 0.002181653, 4.0238052e-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1283736, 25.962315, 14.810637, 0.1760463, 0.0, 898, 38, 9, 5, 23
3700, 0.0, 14.301860523735522, 0.01518288474810214, 23, 5, 500.0, 4266476, 0.0, 10.0, 17455, 38, 0.2017543859649123, -0.3716584, 0.0064278343, 1864.1975, 0.06405713, 1.4191536e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9069118, 38.257153, 11.891827, 1.4161377, 0.0, 1154, 38, 9, 5, 23
3701, 0.0, 14.301860523735522, 0.01518288474810214, 23, 5, 500.0, 4267628, 0.0, 10.0, 17455, 38, 0.2017543859649123, -0.3681826, 0.0006415314, 1864.1636, 0.0063646403, 5.3592025e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9021254, 38.15168, 13.946831, 1.0397362, 0.0, 410, 38, 9, 5, 23
3702, 0.0, 14.30169480099473, 0.015309672929714684, 23, 5, 500.0, 4268780, 0.0, 10.0, 17459, 38, 0.2017543859649123, -0.37307286, 0.0019515392, 1864.1057, 0.030604541, 5.040587e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7119389, 25.817844, 11.194972, 0.5059056, 0.0, 666, 38, 9, 5, 23
3703, 0.0, 14.301611968385657, 0.015214384508990318, 23, 5, 500.0, 4269932, 0.0, 10.0, 17461, 38, 0.2017543859649123, -0.37011826, 0.0012413794, 1864.0288, 0.009915969, 3.6238719e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.654225, 37.002472, 12.415037, 0.42973122, 0.0, 922, 38, 9, 5, 23
3704, 0.0, 14.301487755404985, 0.01518288474810214, 23, 5, 500.0, 4271084, 0.0, 10.0, 17464, 38, 0.2017543859649123, -0.36436266, 0.0010031611, 1863.9207, 0.007967504, 1.08476925e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0593343, 36.94908, 13.389732, 1.396623, 0.0, 678, 38, 9, 5, 23
3705, 0.0, 14.301487755404985, 0.01518288474810214, 23, 5, 500.0, 4272236, 0.0, 10.0, 17464, 38, 0.2017543859649123, -0.36526817, 0.000770954, 1863.781, 0.011858338, 3.057366e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0220494, 36.85173, 12.8761635, 1.054239, 0.0, 434, 38, 9, 5, 23
3706, 0.0, 14.301322205137332, 0.015309672929714684, 23, 5, 500.0, 4273388, 0.0, 10.0, 17468, 38, 0.2017543859649123, -0.3753731, 0.0013618369, 1863.631, 0.015418151, 7.0187316e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.820497, 23.7895, 11.757891, 0.45044422, 0.0, 690, 38, 9, 5, 23
