it, ret_suc, exp_suc, opt_len, dist_from_opt, len_mean, frames, rew_mean, score, ep, cells, arch_suc, cum_suc, policy_loss, value_loss, l2_loss, policy_entropy, approxkl, clipfrac, sil_pg_loss, sil_vf_loss, sil_loss, sil_entropy, sil_valid_min, sil_valid_max, sil_valid_mean, neglop_sil_min, neglop_sil_max, neglop_sil_mean, mean_val_pred, mean_sil_r, sil_frames, no_score_cells, cells_found_ret, cells_found_rand, cells_found_policy
1319, 0.8, 0.1288566845511367, 23, 9, 647.18, 1571366, 5.3, 10.0, 2543, 38, 0.7241942431887854, 27.519381241173846, -0.17256945, 0.00032066874, 2054.9194, 1.7325529, 4.737248e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.79064935, 2.4606934, 1.8938257, -0.039933175, 0.0, 3943, 38, 0, 9, 28
1320, 0.8, 0.1286733837111671, 23, 9, 647.18, 1572518, 5.3, 10.0, 2544, 38, 0.7241942431887854, 27.519381241173846, -0.23060071, 0.0014438127, 2055.0642, 1.785538, 1.477365e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6129705, 2.5225606, 2.2126794, -0.043835897, 0.0, 4199, 38, 0, 9, 28
1321, 0.79, 0.12868674153333112, 23, 9, 654.32, 1573670, 5.2, 10.0, 2545, 38, 0.7240626642414171, 27.514381241173847, -0.25728792, 0.3002178, 2055.1777, 1.4482485, 0.0020472505, 0.017578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.058632, 21.120901, 3.3130054, 0.75098747, 0.0, 4455, 38, 0, 9, 28
1322, 0.79, 0.12857426528991264, 23, 9, 647.2, 1574822, 5.3, 10.0, 2546, 38, 0.7240626642414171, 27.514381241173847, -0.25106373, 0.0016755253, 2055.3057, 1.071168, 0.002406437, 0.009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0694752, 21.413166, 3.6872132, 1.0402737, 0.0, 3711, 38, 0, 9, 28
1323, 0.78, 0.12847516132223774, 23, 9, 646.47, 1575974, 5.4, 10.0, 2550, 38, 0.723843365995803, 27.506047907840514, -0.2186305, 0.19368291, 2055.4182, 1.0692825, 6.0318358e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04716996, 21.735733, 2.857036, 1.2828909, 0.0, 3967, 38, 0, 9, 28
1324, 0.77, 0.12877022511431585, 23, 9, 645.25, 1577126, 5.4, 10.0, 2553, 38, 0.7230123410650551, 27.47446896047209, -0.21650426, 0.3047873, 2055.5508, 0.5817245, 0.00472822, 0.025547445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07049961, 22.109592, 3.2805395, 2.75492, 0.0, 4001, 38, 0, 9, 28
1325, 0.8, 0.12885178643907896, 23, 9, 646.58, 1578278, 5.4, 10.0, 2561, 38, 0.7232147702148527, 27.4821612681644, -0.03627358, 0.099997714, 2055.7063, 0.0021271147, 0.00021500312, 0.017857144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09284818, 21.499884, 1.8508042, 2.9190133, 0.0, 3141, 38, 0, 9, 28
1326, 0.81, 0.12887061403508773, 23, 9, 644.84, 1579430, 5.4, 10.0, 2562, 38, 0.7232147702148527, 27.4821612681644, 0.0010303105, 0.032683413, 2056.0942, 0.0007149941, 1.4696554e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10443957, 20.97486, 1.2842764, 2.8024778, 0.0, 3184, 38, 0, 9, 28
1327, 0.82, 0.12883234057463208, 23, 9, 638.73, 1580582, 5.5, 10.0, 2564, 38, 0.7233187851930094, 27.486113837334358, -0.031852264, 0.0842406, 2056.5361, 0.0022072962, 1.1207684e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08238694, 19.150564, 1.1904935, 2.331641, 0.0, 3440, 38, 0, 9, 28
1328, 0.82, 0.12883234057463208, 23, 9, 638.73, 1581734, 5.5, 10.0, 2564, 38, 0.7233187851930094, 27.486113837334358, -0.035274643, 0.03024378, 2056.9097, 0.0042783916, 0.0014652809, 0.05263158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027984936, 20.994036, 2.0287194, 2.4869545, 0.0, 3435, 38, 0, 9, 28
1329, 0.82, 0.12889628518563123, 23, 9, 630.6, 1582886, 5.6, 10.0, 2566, 38, 0.723457874989382, 27.491399249596515, -0.059652694, 0.22166754, 2057.1694, 0.0251566, 0.00951296, 0.12804878, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022524025, 21.0872, 2.186, 2.3104177, 0.0, 3691, 38, 0, 9, 28
1330, 0.81, 0.1288353624520067, 23, 9, 631.07, 1584038, 5.6, 10.0, 2567, 38, 0.723457874989382, 27.491399249596515, 0.0, 0.0, 2057.4363, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016949141, 21.290083, 2.224186, 2.157046, 0.0, 3745, 38, 0, 9, 28
1331, 0.81, 0.1286913612594024, 23, 9, 640.45, 1585190, 5.5, 10.0, 2568, 38, 0.723457874989382, 27.491399249596515, 0.0, 0.0, 2057.7263, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08322312, 2.5508854, 1.5293891, 1.1784326, 0.0, 4001, 38, 0, 9, 28
1332, 0.8, 0.1286830503295648, 23, 9, 648.5, 1586460, 5.4, 10.0, 2570, 38, 0.72428889992013, 27.52297819696494, -0.060682166, 0.07101694, 2057.934, 0.013343721, 0.0017119718, 0.04464286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01872161, 21.115997, 2.425762, 1.7613999, 0.0, 4257, 38, 0, 9, 28
1333, 0.78, 0.12872965890824214, 23, 9, 658.77, 1587732, 5.2, 10.0, 2578, 38, 0.7256725065668945, 27.575555249541992, 0.0118410075, 0.14419827, 2058.082, 0.00821251, 1.8489468e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022182098, 21.711227, 2.3438287, 2.1006706, 0.0, 3513, 38, 0, 9, 28
1334, 0.78, 0.12872965890824214, 23, 9, 658.77, 1588884, 5.2, 10.0, 2578, 38, 0.7256725065668945, 27.575555249541992, -0.013161237, 0.020267887, 2058.2456, 0.0021978768, 0.005416787, 0.05263158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013151448, 22.001583, 1.8497789, 2.320748, 0.0, 3024, 38, 0, 9, 28
1335, 0.79, 0.1288469697464182, 23, 7, 632.27, 1590036, 5.5, 10.0, 2583, 38, 0.7256725065668945, 27.575555249541992, 0.0, 0.0, 2058.3394, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.061546415, 1.2214465, 0.42110032, 0.8546464, 0.0, 3280, 38, 0, 9, 28
1336, 0.79, 0.12892811722121372, 23, 7, 624.17, 1591188, 5.6, 10.0, 2585, 38, 0.7258946937029229, 27.58399836071107, -0.020958465, 0.94769835, 2058.476, 0.026805159, 0.009267107, 0.027027026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04215563, 22.265596, 3.4877212, 2.2001011, 0.0, 3506, 38, 0, 9, 28
1337, 0.79, 0.12892811722121372, 23, 7, 624.17, 1592340, 5.6, 10.0, 2585, 38, 0.7258946937029229, 27.58399836071107, -0.11740057, 0.0016871581, 2058.673, 0.17959559, 5.67817e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04647367, 22.280464, 4.7333775, 1.7787825, 0.0, 3452, 38, 0, 9, 28
1338, 0.78, 0.12894996797689995, 23, 7, 619.4, 1593492, 5.6, 10.0, 2587, 38, 0.7251636995508761, 27.556220582933292, -0.08699639, 0.07376923, 2058.8438, 0.17903575, 0.042635698, 0.0234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031022707, 22.415506, 3.0964427, 1.6424017, 0.0, 3708, 38, 0, 9, 28
1339, 0.79, 0.1288000173220163, 23, 7, 622.07, 1594644, 5.6, 10.0, 2589, 38, 0.7251636995508761, 27.556220582933292, 0.0, 0.0, 2058.9897, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030412812, 12.522232, 1.4079026, 0.94667727, 0.0, 3746, 38, 0, 9, 28
1340, 0.77, 0.12859984433105595, 23, 7, 630.37, 1595796, 5.5, 10.0, 2591, 38, 0.7251636995508761, 27.556220582933292, 0.0, 0.0, 2059.233, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2751608, 2.5599658, 1.7044885, 0.66163635, 0.0, 4002, 38, 0, 9, 28
1341, 0.77, 0.12874147819500054, 23, 7, 630.37, 1596948, 5.5, 10.0, 2592, 38, 0.7253323905090407, 27.562630839343548, -0.06634334, 0.38867566, 2059.6465, 0.040066555, 0.012353117, 0.14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.044471312, 10.304101, 1.8704672, 0.74316496, 0.0, 4258, 38, 0, 9, 28
1342, 0.77, 0.12874147819500054, 23, 7, 630.37, 1598100, 5.5, 10.0, 2592, 38, 0.7253323905090407, 27.562630839343548, -0.023795532, 0.27958778, 2060.0964, 0.08949439, 0.2480079, 0.18554686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02362302, 10.557978, 1.9953446, 1.4255157, 0.0, 3514, 38, 0, 9, 28
1343, 0.76, 0.12858285417837534, 23, 7, 637.72, 1599252, 5.3, 10.0, 2594, 38, 0.7253323905090407, 27.562630839343548, -0.04199922, 0.009165211, 2061.3083, 0.037265897, 8.931792e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5669078, 7.532737, 3.4293191, 1.0309414, 0.0, 3770, 38, 0, 9, 28
1344, 0.76, 0.12858285417837534, 23, 7, 637.72, 1600404, 5.3, 10.0, 2594, 38, 0.7253323905090407, 27.562630839343548, -0.11539901, 0.0008568783, 2062.9302, 0.47912008, 8.271889e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3570733, 7.002711, 3.027239, 0.7066943, 0.0, 7820, 38, 0, 9, 28
1345, 0.77, 0.12833078430950176, 23, 7, 649.16, 1601556, 5.2, 10.0, 2596, 38, 0.7253323905090407, 27.562630839343548, -0.07964768, 0.0015714081, 2064.391, 0.8434582, 0.0011806386, 0.052734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4899743, 2.7680535, 2.554796, 0.67533016, 0.0, 8076, 38, 0, 9, 28
1346, 0.77, 0.12836035958535852, 23, 7, 653.63, 1602708, 5.1, 10.0, 2598, 38, 0.7254943338288788, 27.568784685497395, -0.11153669, 0.03514175, 2065.5715, 1.1664797, 0.006696753, 0.1039916, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24348368, 10.779188, 2.2376838, 0.7204101, 0.0, 6709, 38, 0, 9, 28
1347, 0.76, 0.12848477026329375, 23, 7, 653.63, 1603860, 5.1, 10.0, 2599, 38, 0.7254943338288788, 27.568784685497395, -0.12361848, 0.022342905, 2066.4019, 1.5030527, 0.001167849, 0.076171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7775351, 2.631462, 1.8525225, 0.4665579, 0.0, 5965, 38, 0, 9, 28
1348, 0.74, 0.12850261284703554, 23, 7, 663.15, 1605012, 5.0, 10.0, 2601, 38, 0.7254943338288788, 27.568784685497395, -0.20902835, 0.016490351, 2067.2268, 1.7339475, 0.00302491, 0.099609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2114416, 2.6442184, 2.1558163, 0.31814143, 0.0, 5483, 38, 0, 9, 28
1349, 0.73, 0.12870179063360881, 23, 7, 670.64, 1606164, 4.9, 10.0, 2602, 38, 0.7249930806960467, 27.549737066449776, -0.26434708, 0.67048836, 2068.1875, 1.278843, 0.041129567, 0.023058252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10749141, 17.160845, 2.819778, 0.96534204, 0.0, 4650, 38, 0, 9, 28
1350, 0.73, 0.12897948640678478, 23, 7, 659.24, 1607316, 5.0, 10.0, 2604, 38, 0.725231484649621, 27.558796416685595, -0.24534297, 0.49972787, 2069.3357, 0.90355474, 1.4267788e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045469377, 22.473545, 3.623568, 2.3134995, 0.0, 3906, 38, 0, 9, 28
1351, 0.71, 0.12894623655913978, 23, 7, 667.31, 1608468, 4.9, 10.0, 2606, 38, 0.725231484649621, 27.558796416685595, -0.09579858, 0.000682278, 2070.4143, 0.89944345, 2.1155024e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06759358, 22.909515, 3.1750057, 2.1527288, 0.0, 3979, 38, 0, 9, 28
1352, 0.72, 0.1289254777206973, 23, 7, 665.03, 1609620, 5.0, 10.0, 2607, 38, 0.725231484649621, 27.558796416685595, -0.13552094, 0.0003226276, 2071.3293, 0.90107685, 6.805269e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0793164, 2.5579329, 1.8695958, 1.2137837, 0.0, 3891, 38, 0, 9, 28
1353, 0.71, 0.12891310470330813, 23, 7, 661.11, 1610899, 5.0, 10.0, 2611, 38, 0.7239301544009223, 27.509345867235048, -0.056014817, 0.22558828, 2072.0356, 0.8665586, 9.611282e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.212385, 13.95524, 2.2198925, 1.258816, 0.0, 4147, 38, 0, 9, 28
1354, 0.71, 0.12890967553346974, 23, 7, 654.87, 1612179, 5.1, 10.0, 2613, 38, 0.7239301544009223, 27.509345867235048, -0.18264262, 0.19323288, 2072.6304, 0.08771695, 0.0038580997, 0.0703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.040837437, 13.816471, 1.9333117, 1.8379006, 0.0, 3403, 38, 0, 9, 28
1355, 0.71, 0.12882334497410558, 23, 7, 648.07, 1613345, 5.2, 10.0, 2615, 38, 0.7239301544009223, 27.509345867235048, -0.098986045, 0.009777107, 2073.0774, 0.22213702, 0.0020438074, 0.072265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029857954, 6.777939, 2.1848483, 1.6459345, 0.0, 3659, 38, 0, 9, 28
1356, 0.7, 0.12865907667048326, 23, 7, 654.64, 1614497, 5.0, 10.0, 2617, 38, 0.7239301544009223, 27.509345867235048, -0.09374597, 0.046685174, 2073.4102, 0.17308834, 0.018616024, 0.42773438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7224675, 7.9788666, 2.620798, 1.4378966, 0.0, 3915, 38, 0, 9, 28
1357, 0.71, 0.1284257454529791, 23, 7, 638.3, 1615649, 5.2, 10.0, 2620, 38, 0.7239301544009223, 27.509345867235048, -0.13440968, 0.0005768732, 2073.6338, 0.5294955, 0.00071737607, 0.015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.822967, 3.1449318, 2.3454196, 1.0727954, 0.0, 4171, 38, 0, 9, 28
1358, 0.71, 0.12857466234060214, 23, 7, 638.3, 1616801, 5.2, 10.0, 2621, 38, 0.7241693888506832, 27.51843677632596, -0.13801046, 0.48787183, 2073.7678, 0.8564859, 0.038218573, 0.046783626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8066466, 18.03817, 2.9041364, 1.3459474, 0.0, 4427, 38, 0, 9, 28
1359, 0.72, 0.1283840537571881, 23, 7, 629.0, 1617953, 5.3, 10.0, 2624, 38, 0.7241693888506832, 27.51843677632596, -0.14670317, 0.0041689454, 2073.8506, 0.9801556, 0.00013040268, 0.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0803556, 18.04608, 3.4889374, 0.84864455, 0.0, 3683, 38, 0, 9, 28
1360, 0.72, 0.12842832395442172, 23, 7, 616.03, 1619105, 5.4, 10.0, 2626, 38, 0.7241693888506832, 27.51843677632596, -0.22568002, 0.0012205802, 2073.9353, 1.5050665, 0.00013623975, 0.0029296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.052251, 3.9256556, 2.4381886, 0.2722315, 0.0, 3939, 38, 0, 9, 28
1361, 0.73, 0.12838991697724123, 23, 7, 586.43, 1620257, 5.7, 10.0, 2631, 38, 0.7231682446859233, 27.48039329806509, -0.25579414, 0.16154847, 2074.026, 1.5511011, 4.511405e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0384555, 23.100555, 3.1019788, 0.9320577, 0.0, 4195, 38, 0, 9, 28
1362, 0.73, 0.12853803928295737, 23, 7, 563.01, 1621535, 5.9, 10.0, 2637, 38, 0.7221560989369354, 27.44193175960355, -0.08005821, 0.7960035, 2074.3003, 1.0708393, 0.28823757, 0.32812497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020638216, 22.806929, 3.5145726, 1.3777076, 0.0, 3451, 38, 0, 9, 28
1363, 0.74, 0.12844154592475984, 23, 7, 554.89, 1622815, 6.0, 10.0, 2638, 38, 0.7221560989369354, 27.44193175960355, -0.226383, 0.00040381914, 2074.6743, 1.321884, 0.009070537, 0.05859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5250739, 2.5463953, 2.1645412, 0.15374108, 0.0, 3661, 38, 0, 9, 28
1364, 0.74, 0.12854221755933581, 23, 7, 552.32, 1624095, 6.0, 10.0, 2639, 38, 0.7221560989369354, 27.44193175960355, -0.1932814, 0.0013039095, 2075.0757, 1.6915603, 5.3733143e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4268365, 2.574962, 2.1133127, 0.17849408, 0.0, 3917, 38, 0, 9, 28
1365, 0.74, 0.12854240188215163, 23, 7, 557.95, 1625375, 5.9, 10.0, 2640, 38, 0.7221560989369354, 27.44193175960355, -0.16295409, 0.00038001797, 2075.3472, 1.7771027, 1.1927794e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8021594, 2.6074018, 2.3310606, 0.09062562, 0.0, 4173, 38, 0, 9, 28
1366, 0.73, 0.12866966835288707, 23, 7, 557.95, 1626655, 5.9, 10.0, 2641, 38, 0.7213554862942176, 27.41150847918027, -0.2893175, 0.6192181, 2075.442, 1.3367441, 8.437095e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020071046, 22.439186, 2.9802363, 1.1033016, 0.0, 4429, 38, 0, 9, 28
1367, 0.72, 0.12863203564978573, 23, 7, 552.07, 1627935, 5.9, 10.0, 2644, 38, 0.7213554862942176, 27.41150847918027, -0.09301286, 0.00023469252, 2075.5295, 0.8986173, 2.4023195e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021625828, 22.43475, 2.2508721, 2.0263548, 0.0, 3685, 38, 0, 9, 28
1368, 0.72, 0.12872471040409972, 23, 7, 543.9, 1629215, 6.0, 10.0, 2646, 38, 0.7217854828542452, 27.427848348461314, -0.14003988, 0.5297492, 2075.6663, 0.92808175, 0.00028989118, 0.010067114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18454285, 13.365182, 1.7749422, 1.690184, 0.0, 3941, 38, 0, 9, 28
1369, 0.72, 0.12887209929843496, 23, 7, 559.05, 1630473, 5.7, 10.0, 2650, 38, 0.7213335955602526, 27.410676631289597, -0.15265523, 0.017847074, 2075.8623, 0.85230094, 7.013094e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16832432, 15.739119, 1.6841627, 1.5851755, 0.0, 3947, 38, 0, 9, 28
1370, 0.73, 0.1286728657781034, 23, 7, 560.88, 1631625, 5.7, 10.0, 2652, 38, 0.7213335955602526, 27.410676631289597, -0.025968667, 0.03050844, 2076.0215, 0.0020195823, 3.301161e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026821828, 21.8353, 1.9807051, 3.4510128, 0.0, 3203, 38, 0, 9, 28
1371, 0.73, 0.1287115930802995, 23, 7, 553.72, 1632777, 5.8, 10.0, 2657, 38, 0.7214956385988837, 27.41683426675758, -0.013590734, 0.009640417, 2076.1562, 0.0008386683, 6.9863695e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31603485, 16.003027, 1.3324611, 3.5723019, 0.0, 3459, 38, 0, 9, 28
1372, 0.73, 0.1287115930802995, 23, 7, 553.72, 1633929, 5.8, 10.0, 2657, 38, 0.7214956385988837, 27.41683426675758, -0.037049208, 0.053370193, 2076.338, 0.011000661, 0.0044708634, 0.09090909, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.053042896, 19.435654, 2.3286736, 4.0671544, 0.0, 3458, 38, 0, 9, 28
1373, 0.73, 0.1287452528751708, 23, 7, 554.16, 1635081, 5.8, 10.0, 2659, 38, 0.7214956385988837, 27.41683426675758, 0.0, 0.0, 2076.5103, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3124634, 2.4452324, 1.4483793, 3.2350962, 0.0, 3714, 38, 0, 9, 28
1374, 0.73, 0.1287452528751708, 23, 7, 554.16, 1636233, 5.8, 10.0, 2659, 38, 0.7214956385988837, 27.41683426675758, 0.0, 0.0, 2076.647, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5027696, 2.5130544, 1.8155243, 3.2454622, 0.0, 3970, 38, 0, 9, 28
1375, 0.73, 0.1288282863041982, 23, 7, 550.38, 1637385, 5.9, 10.0, 2661, 38, 0.7215923878248899, 27.420510737345815, -0.062141694, 0.2124842, 2076.8042, 0.012918157, 0.001068841, 0.027777778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0074304575, 18.347252, 2.3760355, 3.4418108, 0.0, 4226, 38, 0, 9, 28
1376, 0.73, 0.12870798510905365, 23, 7, 567.34, 1638537, 5.7, 10.0, 2663, 38, 0.72221895424093, 27.444320261155337, -0.06473845, 0.38647544, 2077.4126, 0.01907428, 0.040695857, 0.17857143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02169434, 16.896486, 1.6236769, 3.0840805, 0.0, 4083, 38, 0, 9, 28
1377, 0.73, 0.128757020966428, 23, 7, 568.99, 1639689, 5.7, 10.0, 2665, 38, 0.7223038438843934, 27.44754606760695, -0.04738268, 0.2128908, 2079.375, 0.028715335, 0.10299744, 0.30357143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0042913216, 13.726372, 1.4153017, 3.1631176, 0.0, 3339, 38, 0, 9, 28
1378, 0.74, 0.12874119954135813, 23, 7, 578.35, 1640841, 5.6, 10.0, 2668, 38, 0.7223038438843934, 27.44754606760695, 0.0, 0.0, 2081.8875, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005597727, 8.506399, 1.2085385, 2.664461, 0.0, 3462, 38, 0, 9, 28
1379, 0.74, 0.12863882915556696, 23, 7, 582.62, 1641993, 5.5, 10.0, 2671, 38, 0.7224550840537824, 27.453293194043734, -0.004360008, 0.16349123, 2084.1826, 0.17637606, 0.6441333, 0.6380208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31558728, 9.970106, 2.0830073, 3.1683214, 0.0, 3718, 38, 0, 9, 28
1380, 0.74, 0.12863882915556696, 23, 7, 582.62, 1643145, 5.5, 10.0, 2671, 38, 0.7224550840537824, 27.453293194043734, -0.01607077, 0.04699336, 2086.1008, 0.5541106, 0.46230915, 0.8457031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2558229, 5.823696, 2.3641481, 2.9686947, 0.0, 3722, 38, 0, 9, 28
1381, 0.74, 0.1286353228188063, 23, 7, 582.92, 1644297, 5.5, 10.0, 2672, 38, 0.7224550840537824, 27.453293194043734, -0.08073689, 0.020752508, 2087.6348, 0.83157146, 0.014382863, 0.48046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.497097, 2.5701046, 2.3056533, 2.4885585, 0.0, 3978, 38, 0, 9, 28
1382, 0.74, 0.12882430420954563, 23, 7, 582.92, 1645449, 5.5, 10.0, 2673, 38, 0.7225346680945295, 27.45631738759212, -0.037182003, 0.2957091, 2088.8232, 0.9076178, 0.0005133467, 0.015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8167737, 11.596258, 2.6315646, 2.2280242, 0.0, 4234, 38, 0, 9, 28
1383, 0.74, 0.12882430420954563, 23, 7, 582.92, 1646601, 5.5, 10.0, 2673, 38, 0.7225346680945295, 27.45631738759212, -0.08430266, 0.018716447, 2089.771, 1.2097727, 0.014622733, 0.09472656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20391648, 11.343495, 1.9602995, 1.8795964, 0.0, 3490, 38, 0, 9, 28
1384, 0.75, 0.12882254822291606, 23, 7, 582.92, 1647753, 5.5, 10.0, 2674, 38, 0.7225346680945295, 27.45631738759212, -0.13532689, 0.0064855665, 2090.5093, 1.6116092, 0.0007949564, 0.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19985145, 2.5862675, 1.7242533, 1.2141033, 0.0, 3746, 38, 0, 9, 28
1385, 0.75, 0.12870763831631465, 23, 7, 590.54, 1648905, 5.4, 10.0, 2676, 38, 0.7225346680945295, 27.45631738759212, -0.066409186, 0.0038596445, 2091.0369, 1.76669, 2.0928135e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1705766, 2.6181834, 2.161254, 0.99779814, 0.0, 4002, 38, 0, 9, 28
1386, 0.75, 0.1287132896682865, 23, 7, 597.3, 1650057, 5.4, 10.0, 2679, 38, 0.7225346680945295, 27.45631738759212, -0.07822513, 0.0025146732, 2091.429, 1.7942919, 3.758511e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9146216, 2.6398818, 2.396119, 0.8540105, 0.0, 8868, 38, 0, 9, 28
1387, 0.73, 0.1287778821691351, 23, 7, 605.02, 1651209, 5.3, 10.0, 2681, 38, 0.721667114595397, 27.423350354625086, 0.34786797, 0.24778393, 2091.7515, 1.2280743, 0.0031232918, 0.046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9200018, 14.273713, 2.5151546, 1.0779054, 0.0, 6198, 38, 0, 9, 28
1388, 0.73, 0.1287312645134051, 23, 7, 607.55, 1652361, 5.3, 10.0, 2682, 38, 0.721667114595397, 27.423350354625086, -0.050236158, 0.0067623453, 2092.0222, 0.96075284, 0.0020252762, 0.0859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3073544, 2.4590719, 1.3497031, 0.63502604, 0.0, 5249, 38, 0, 9, 28
1389, 0.72, 0.12881091124060468, 23, 7, 613.6, 1653513, 5.2, 10.0, 2684, 38, 0.721667114595397, 27.423350354625086, 0.048369456, 0.001328338, 2092.2563, 1.4995228, 8.254072e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.50226784, 2.1585379, 1.4093802, 0.4859251, 0.0, 5391, 38, 0, 9, 28
