it, ret_suc, exp_suc, opt_len, dist_from_opt, len_mean, frames, rew_mean, score, ep, cells, arch_suc, cum_suc, policy_loss, value_loss, l2_loss, policy_entropy, approxkl, clipfrac, sil_pg_loss, sil_vf_loss, sil_loss, sil_entropy, sil_valid_min, sil_valid_max, sil_valid_mean, neglop_sil_min, neglop_sil_max, neglop_sil_mean, mean_val_pred, mean_sil_r, sil_frames, no_score_cells, cells_found_ret, cells_found_rand, cells_found_policy
3866, 0.33, 0.09172725170191157, 23, 8, 907.48, 4576700, 1.9, 10.0, 5136, 38, 0.643800159899838, 24.464406076193843, 0.15047942, 0.013624614, 2742.0479, 0.869121, 6.487606e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1256645, 2.525486, 2.3885713, 1.4596399, 0.0, 4744, 38, 0, 2, 35
3867, 0.33, 0.09172725170191157, 23, 8, 907.48, 4577980, 1.9, 10.0, 5136, 38, 0.643800159899838, 24.464406076193843, 0.1836515, 0.01279477, 2742.579, 0.61231726, 0.0037344357, 0.25976562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4063518, 3.331611, 2.624728, 1.2636522, 0.0, 5000, 38, 0, 2, 35
3868, 0.33, 0.09172725170191157, 23, 8, 907.48, 4579260, 1.9, 10.0, 5136, 38, 0.643800159899838, 24.464406076193843, 0.16852295, 0.009269498, 2742.878, 0.65273875, 0.0060744854, 0.26757812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.324756, 3.0964115, 2.568718, 1.0076365, 0.0, 5256, 38, 0, 2, 35
3869, 0.33, 0.09172725170191157, 23, 8, 907.48, 4580540, 1.9, 10.0, 5136, 38, 0.643800159899838, 24.464406076193843, 0.18942769, 0.0048747486, 2743.1062, 0.67617536, 0.0006719575, 0.01953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1986012, 2.7688165, 2.488363, 0.81848925, 0.0, 5512, 38, 0, 2, 35
3870, 0.34, 0.09141974441791884, 23, 8, 907.48, 4581820, 1.9, 10.0, 5139, 38, 0.6441375418161673, 24.477226589014357, 0.17529751, 0.0069339946, 2743.4968, 0.8575218, 0.002144491, 0.014184397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0554454, 23.671337, 2.77279, 0.8704355, 0.0, 5768, 38, 0, 2, 35
3871, 0.33, 0.09229622616805487, 23, 8, 905.21, 4583100, 2.0, 10.0, 5143, 38, 0.6433699979565182, 24.44805992234769, 0.3653002, 0.06450604, 2743.9014, 1.3140638, 0.0021212155, 0.08691406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014600327, 23.807362, 3.029482, 1.1124873, 0.0, 5024, 38, 0, 2, 35
3872, 0.35, 0.09164395911627954, 23, 8, 905.21, 4584359, 2.0, 10.0, 5146, 38, 0.6433699979565182, 24.44805992234769, 0.34010613, 0.00520856, 2744.1694, 1.3856559, 0.0017417909, 0.12597656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019897446, 23.988228, 1.9451871, 0.8065591, 0.0, 4280, 38, 0, 2, 35
3873, 0.35, 0.09164395911627954, 23, 8, 905.21, 4585511, 2.0, 10.0, 5146, 38, 0.6433699979565182, 24.44805992234769, 0.35859463, 0.013483789, 2744.3752, 1.492019, 0.0007476374, 0.038085938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7638819, 2.2304134, 1.5226125, 0.41308403, 0.0, 4536, 38, 0, 2, 35
3874, 0.35, 0.09164395911627954, 23, 8, 905.21, 4586663, 2.0, 10.0, 5146, 38, 0.6433699979565182, 24.44805992234769, 0.26141992, 0.00011807817, 2744.6362, 1.6861893, 0.00015959183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0204575, 2.4460623, 1.9703948, 0.178859, 0.0, 4792, 38, 0, 2, 35
3875, 0.35, 0.09164395911627954, 23, 8, 905.21, 4587815, 2.0, 10.0, 5146, 38, 0.6433699979565182, 24.44805992234769, 0.3529049, 0.01066711, 2744.9775, 1.7438629, 5.3561365e-05, 0.0029296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0058122, 2.545648, 2.2988312, 0.057915162, 0.0, 5048, 38, 0, 2, 35
3876, 0.35, 0.09164395911627954, 23, 8, 905.21, 4588967, 2.0, 10.0, 5146, 38, 0.6433699979565182, 24.44805992234769, 0.37510476, 0.00017739326, 2745.3035, 1.5951645, 0.0016347906, 0.09960937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0525444, 2.550203, 2.0611534, 0.035218194, 0.0, 5304, 38, 0, 2, 35
3877, 0.35, 0.09164395911627954, 23, 8, 905.21, 4590119, 2.0, 10.0, 5146, 38, 0.6433699979565182, 24.44805992234769, 0.2936703, 0.010254312, 2745.5698, 1.6554705, 0.0010203582, 0.064453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2630832, 2.595662, 2.1461825, 0.028233511, 0.0, 5560, 38, 0, 2, 35
3878, 0.33, 0.09154032747119466, 23, 8, 905.21, 4591271, 2.0, 10.0, 5149, 38, 0.6433522768861655, 24.44738652167429, 0.22873467, 0.089442134, 2745.7268, 1.3251868, 0.0028529326, 0.1220703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07039057, 22.873474, 2.400907, 0.31554362, 0.0, 5816, 38, 0, 2, 35
3879, 0.32, 0.09200855610636335, 23, 8, 905.21, 4592423, 2.0, 10.0, 5153, 38, 0.6433351887111826, 24.44673717102494, 0.2798228, 0.23585087, 2746.4136, 1.3497837, 0.00646313, 0.09277344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017430022, 23.335323, 2.7573996, 0.7131787, 0.0, 5072, 38, 0, 2, 35
3880, 0.33, 0.09165562646008839, 23, 8, 905.21, 4593575, 2.0, 10.0, 5155, 38, 0.6433351887111826, 24.44673717102494, 0.17142402, 0.07817288, 2747.5596, 1.499813, 0.0029023108, 0.14355469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05542099, 23.531572, 2.2874951, 0.53238934, 0.0, 4328, 38, 0, 2, 35
3881, 0.33, 0.09165562646008839, 23, 8, 905.21, 4594727, 2.0, 10.0, 5155, 38, 0.6433351887111826, 24.44673717102494, 0.32590407, 0.011727907, 2748.4958, 1.6510382, 0.00058157503, 0.031249998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1124973, 2.4584184, 1.9377733, 0.264438, 0.0, 4584, 38, 0, 2, 35
3882, 0.33, 0.09165562646008839, 23, 8, 905.21, 4595879, 2.0, 10.0, 5155, 38, 0.6433351887111826, 24.44673717102494, 0.33327293, 0.00047981823, 2749.168, 1.758966, 3.1474196e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6558759, 2.5413523, 2.263102, 0.31787643, 0.0, 4840, 38, 0, 2, 35
3883, 0.34, 0.0915341989240788, 23, 8, 902.03, 4597031, 2.1, 10.0, 5156, 38, 0.6433351887111826, 24.44673717102494, 0.39494455, 0.01497175, 2749.62, 1.6147536, 0.001228679, 0.07324219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.88931054, 2.5975528, 2.1610808, 0.27475563, 0.0, 5096, 38, 0, 2, 35
3884, 0.34, 0.0915341989240788, 23, 8, 902.03, 4598183, 2.1, 10.0, 5156, 38, 0.6433351887111826, 24.44673717102494, 0.2937577, 0.010514159, 2749.9336, 1.5615453, 0.000632163, 0.037109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.80899656, 2.6261516, 1.8769101, 0.30928218, 0.0, 5352, 38, 0, 2, 35
3885, 0.34, 0.0915341989240788, 23, 8, 902.03, 4599335, 2.1, 10.0, 5156, 38, 0.6433351887111826, 24.44673717102494, 0.25399166, 0.0007430278, 2750.2825, 1.6345866, 0.00036242418, 0.01953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.93088853, 2.6473513, 2.005886, 0.28542468, 0.0, 5608, 38, 0, 2, 35
3886, 0.33, 0.09201436302028018, 23, 8, 903.27, 4600487, 2.0, 10.0, 5160, 38, 0.6430720308164457, 24.436737171024937, 0.35712126, 0.02072345, 2750.5789, 1.504929, 0.0004566668, 0.023437498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002180386, 25.235727, 2.8612251, 0.5198775, 0.0, 12284, 38, 0, 2, 35
3887, 0.34, 0.09178231592007444, 23, 8, 903.27, 4601639, 2.0, 10.0, 5162, 38, 0.642808872921709, 24.42673717102494, 0.36855564, 0.09508627, 2750.719, 1.2737017, 0.0017039892, 0.10253906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029986633, 25.357908, 3.3031344, 0.8818197, 0.0, 8540, 38, 0, 2, 35
3888, 0.35, 0.09172476568673542, 23, 8, 903.27, 4602791, 2.0, 10.0, 5164, 38, 0.642808872921709, 24.42673717102494, 0.38203344, 0.0013503749, 2750.7527, 1.6174145, 0.0010322701, 0.055664062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002259917, 6.6795225, 1.9333864, 0.42008558, 0.0, 6830, 38, 0, 2, 35
3889, 0.35, 0.09172476568673542, 23, 8, 903.27, 4603943, 2.0, 10.0, 5164, 38, 0.642808872921709, 24.42673717102494, 0.33510292, 0.010852295, 2750.8965, 1.7119188, 0.00039449675, 0.0234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3416888, 2.4794037, 2.2168453, 0.2487102, 0.0, 5466, 38, 0, 2, 35
3890, 0.35, 0.09172476568673542, 23, 8, 903.27, 4605095, 2.0, 10.0, 5164, 38, 0.642808872921709, 24.42673717102494, 0.34912547, 0.00020563538, 2751.0596, 1.5664324, 0.0014145607, 0.08691406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1898226, 2.504732, 2.0385833, 0.19918017, 0.0, 5722, 38, 0, 2, 35
3891, 0.36, 0.0918253976197864, 23, 8, 900.78, 4606247, 2.0, 10.0, 5166, 38, 0.642808872921709, 24.42673717102494, 0.33785594, 0.00023606519, 2751.1147, 1.7304883, 8.063866e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4857986, 2.5776384, 2.2250736, 0.12899764, 0.0, 5978, 38, 0, 2, 35
3892, 0.36, 0.0918253976197864, 23, 8, 900.78, 4607399, 2.0, 10.0, 5166, 38, 0.642808872921709, 24.42673717102494, 0.2426052, 7.363447e-05, 2751.005, 1.7847334, 2.2021355e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1075788, 2.6220863, 2.459455, 0.059757322, 0.0, 5789, 38, 0, 2, 35
3893, 0.36, 0.0918253976197864, 23, 8, 900.78, 4608551, 2.0, 10.0, 5166, 38, 0.642808872921709, 24.42673717102494, 0.28121895, 6.3695785e-05, 2750.9175, 1.7981269, 2.691368e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4080157, 2.648057, 2.566673, 0.008475374, 0.0, 6045, 38, 0, 2, 35
3894, 0.36, 0.0918909737625642, 23, 8, 902.41, 4609703, 1.9, 10.0, 5169, 38, 0.642808872921709, 24.42673717102494, 0.22699018, 0.018152125, 2750.92, 0.9824508, 0.0013914583, 0.11560694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.44895446, 22.516178, 2.5259595, 0.22288208, 0.0, 6301, 38, 0, 2, 35
3895, 0.36, 0.09199700074981254, 23, 8, 907.23, 4610855, 1.8, 10.0, 5171, 38, 0.642808872921709, 24.42673717102494, 0.2085388, 0.01046509, 2751.306, 0.5337538, 0.005041088, 0.1328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4680042, 20.705061, 2.4181457, 0.65690684, 0.0, 5468, 38, 0, 2, 35
3896, 0.36, 0.09169752193135661, 23, 8, 907.23, 4612007, 1.8, 10.0, 5173, 38, 0.642808872921709, 24.42673717102494, 0.19776103, 0.0027908033, 2752.255, 0.78585005, 0.0012091099, 0.05078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7162087, 3.4168158, 2.4028807, 0.7374106, 0.0, 4724, 38, 0, 2, 35
3897, 0.36, 0.09169752193135661, 23, 8, 907.23, 4613159, 1.8, 10.0, 5173, 38, 0.642808872921709, 24.42673717102494, 0.051213387, 0.11387754, 2753.1116, 0.6684388, 0.0049958164, 0.19726562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2232876, 3.617644, 2.6518056, 0.60336816, 0.0, 4980, 38, 0, 2, 35
3898, 0.36, 0.09169752193135661, 23, 8, 907.23, 4614311, 1.8, 10.0, 5173, 38, 0.642808872921709, 24.42673717102494, -0.009147591, 0.117715396, 2753.83, 0.22845133, 0.0010661214, 0.0056818184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4379833, 3.775028, 2.7696166, 0.45182875, 0.0, 5236, 38, 0, 2, 35
3899, 0.34, 0.09189691710984045, 23, 8, 923.93, 4615463, 1.6, 10.0, 5175, 38, 0.642808872921709, 24.42673717102494, 0.0, 0.0, 2754.4863, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3057559, 3.1518931, 2.5958543, 0.32062185, 0.0, 5492, 38, 0, 2, 35
3900, 0.34, 0.09189691710984045, 23, 8, 923.93, 4616615, 1.6, 10.0, 5175, 38, 0.642808872921709, 24.42673717102494, 0.0, 0.0, 2754.876, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3002312, 2.6405435, 2.4854746, 0.2083447, 0.0, 5748, 38, 0, 2, 35
3901, 0.34, 0.09188168659534299, 23, 8, 923.93, 4617767, 1.6, 10.0, 5176, 38, 0.642808872921709, 24.42673717102494, 0.0, 0.0, 2755.079, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3539233, 2.6562843, 2.5485125, 0.122182764, 0.0, 6004, 38, 0, 2, 35
3902, 0.36, 0.09195585799525055, 23, 8, 923.93, 4618919, 1.6, 10.0, 5180, 38, 0.6430741530575323, 24.436817816186228, -0.018770985, 0.10332716, 2755.2268, 0.032959618, 0.001017492, 0.045454547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42885557, 20.866924, 3.3179922, 0.5835249, 0.0, 6260, 38, 0, 2, 35
3903, 0.36, 0.0920672956916779, 23, 8, 923.93, 4620071, 1.6, 10.0, 5181, 38, 0.6430741530575323, 24.436817816186228, 0.09126214, 0.08654421, 2755.3708, 0.35139087, 0.019735923, 0.16796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2197917, 20.678616, 3.5413332, 1.0270644, 0.0, 4516, 38, 0, 2, 35
3904, 0.37, 0.09149962695846804, 23, 8, 923.93, 4621223, 1.6, 10.0, 5182, 38, 0.6430741530575323, 24.436817816186228, 0.17342123, 0.005972703, 2755.462, 0.69230765, 0.0009640824, 0.052734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2034032, 4.103324, 2.611546, 0.9074201, 0.0, 4772, 38, 0, 2, 35
3905, 0.37, 0.09149962695846804, 23, 8, 923.93, 4622375, 1.6, 10.0, 5182, 38, 0.6430741530575323, 24.436817816186228, 0.13237965, 0.0037835434, 2755.4973, 0.8516086, 4.37267e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3351994, 2.5483575, 2.4591575, 0.7603221, 0.0, 5028, 38, 0, 2, 35
3906, 0.37, 0.09149962695846804, 23, 8, 923.93, 4623527, 1.6, 10.0, 5182, 38, 0.6430741530575323, 24.436817816186228, 0.027444413, 0.04267719, 2755.5078, 0.2964218, 8.733183e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4670577, 5.050342, 2.7339036, 0.36416006, 0.0, 5284, 38, 0, 2, 35
3907, 0.37, 0.09184681224624164, 23, 8, 923.93, 4624679, 1.6, 10.0, 5184, 38, 0.6430741530575323, 24.436817816186228, 0.0, 0.0, 2755.4954, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3173695, 3.6752276, 2.7081304, 0.019682849, 0.0, 5540, 38, 0, 2, 35
3908, 0.37, 0.09184681224624164, 23, 8, 923.93, 4625831, 1.6, 10.0, 5184, 38, 0.6430741530575323, 24.436817816186228, 0.0, 0.0, 2755.4912, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.342481, 2.653892, 2.5117052, 0.004702884, 0.0, 5796, 38, 0, 2, 35
3909, 0.38, 0.09174019559025634, 23, 8, 921.91, 4626983, 1.7, 10.0, 5188, 38, 0.6433633375572431, 24.44780682717524, 0.005104199, 0.0006848145, 2755.4512, 0.0071113347, 6.715129e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4114146, 22.075787, 2.7431798, 0.13279094, 0.0, 6052, 38, 0, 2, 35
3910, 0.38, 0.09161655816727128, 23, 8, 924.39, 4628135, 1.6, 10.0, 5191, 38, 0.6436403458674925, 24.458333142964715, 0.25316197, 0.124730825, 2755.4011, 0.58617496, 0.001144021, 0.04647436, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3492121, 22.070648, 3.7230463, 0.6186272, 0.0, 5308, 38, 0, 2, 35
3911, 0.38, 0.09161655816727128, 23, 8, 924.39, 4629287, 1.6, 10.0, 5191, 38, 0.6436403458674925, 24.458333142964715, 0.24235539, 0.0026678469, 2755.4006, 1.40913, 0.008971919, 0.04296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.009858, 21.021847, 3.0976088, 0.5618608, 0.0, 4564, 38, 0, 2, 35
3912, 0.37, 0.09132107653557049, 23, 8, 931.81, 4630439, 1.5, 10.0, 5192, 38, 0.6436403458674925, 24.458333142964715, 0.3298883, 0.0007802759, 2755.5444, 1.7013422, 5.9813632e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2856574, 2.7474232, 2.439301, 0.26454952, 0.0, 4820, 38, 0, 2, 35
3913, 0.37, 0.09132107653557049, 23, 8, 931.81, 4631591, 1.5, 10.0, 5192, 38, 0.6436403458674925, 24.458333142964715, 0.27000526, 0.003589409, 2755.7498, 1.7755467, 1.607282e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4378648, 2.5793219, 2.5125399, 0.20124392, 0.0, 5076, 38, 0, 2, 35
3914, 0.37, 0.09143839359345038, 23, 8, 931.81, 4632743, 1.5, 10.0, 5193, 38, 0.6436403458674925, 24.458333142964715, 0.108407944, 0.010461282, 2755.8948, 1.5561187, 0.00048230554, 0.0234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0606432, 2.6140647, 2.4131312, 0.23609005, 0.0, 5332, 38, 0, 2, 35
3915, 0.37, 0.09143839359345038, 23, 8, 931.81, 4633895, 1.5, 10.0, 5193, 38, 0.6436403458674925, 24.458333142964715, 0.30329418, 0.00018664364, 2756.0144, 1.6237859, 0.00016491595, 0.00390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.046092, 2.6447794, 2.351967, 0.24242766, 0.0, 5588, 38, 0, 2, 35
3916, 0.37, 0.09142436657253093, 23, 8, 924.4, 4635047, 1.6, 10.0, 5194, 38, 0.6436403458674925, 24.458333142964715, 0.34842798, 0.010115754, 2756.2466, 1.5510275, 0.000344413, 0.013671874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0514424, 3.456804, 2.5433595, 0.18453188, 0.0, 5844, 38, 0, 2, 35
3917, 0.37, 0.09154964570724387, 23, 8, 924.4, 4636199, 1.6, 10.0, 5198, 38, 0.6436062454368529, 24.457037326600407, 0.25559682, 0.16573635, 2756.3594, 1.3799173, 0.0009879147, 0.059570312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8347348, 22.342426, 3.2203336, 0.49286115, 0.0, 6100, 38, 0, 2, 35
3918, 0.37, 0.09173564394805092, 23, 8, 938.28, 4637351, 1.4, 10.0, 5201, 38, 0.6434714999710377, 24.45191699889943, 0.32788038, 0.02587668, 2756.3406, 0.9843606, 0.007763762, 0.16947114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9052023, 22.444094, 4.312972, 1.1165305, 0.0, 5356, 38, 0, 2, 35
3919, 0.37, 0.09115570824628971, 23, 8, 938.28, 4638503, 1.4, 10.0, 5202, 38, 0.6434714999710377, 24.45191699889943, 0.16337314, 0.0018036643, 2756.4473, 0.79383194, 0.00020345299, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.95241785, 18.716503, 3.0319593, 0.88128394, 0.0, 4612, 38, 0, 2, 35
3920, 0.37, 0.09115570824628971, 23, 8, 938.28, 4639655, 1.4, 10.0, 5202, 38, 0.6434714999710377, 24.45191699889943, 0.08263378, 0.00049029646, 2756.5684, 0.87715596, 2.0769294e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.094565, 2.702301, 2.4137492, 0.52287775, 0.0, 4868, 38, 0, 2, 35
3921, 0.37, 0.09115570824628971, 23, 8, 938.28, 4640807, 1.4, 10.0, 5202, 38, 0.6434714999710377, 24.45191699889943, 0.14829446, 0.002231822, 2756.6091, 0.89469916, 2.4001965e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2666144, 2.6548848, 2.5232208, 0.41628376, 0.0, 5124, 38, 0, 2, 35
3922, 0.38, 0.09171826625386997, 23, 8, 931.65, 4641959, 1.6, 10.0, 5204, 38, 0.6434714999710377, 24.45191699889943, 0.1615363, 0.00037914095, 2756.8389, 0.8994392, 1.9780437e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4457514, 2.669423, 2.591197, 0.39392984, 0.0, 5380, 38, 0, 2, 35
3923, 0.38, 0.09171826625386997, 23, 8, 931.65, 4643111, 1.6, 10.0, 5204, 38, 0.6434714999710377, 24.45191699889943, 0.12200365, 0.0005669128, 2757.0645, 0.90115917, 1.4457355e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.543372, 2.6783495, 2.6282663, 0.37888086, 0.0, 5636, 38, 0, 2, 35
3924, 0.39, 0.091695381468278, 23, 8, 931.65, 4644263, 1.6, 10.0, 5205, 38, 0.6434714999710377, 24.45191699889943, 0.18161917, 0.00036646795, 2757.27, 0.9018888, 5.360359e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5926113, 2.6832285, 2.6479318, 0.3710291, 0.0, 5892, 38, 0, 2, 35
3925, 0.38, 0.09148784260838523, 23, 8, 931.65, 4645415, 1.6, 10.0, 5207, 38, 0.6429904586580779, 24.43363742900696, 0.09279496, 0.013565323, 2757.5564, 0.53989, 0.001569219, 0.01764706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45853668, 22.677042, 3.1686106, 0.5680596, 0.0, 6148, 38, 0, 2, 35
3926, 0.4, 0.09165526675786594, 23, 8, 931.65, 4646567, 1.6, 10.0, 5210, 38, 0.6429904586580779, 24.43363742900696, 0.019348513, 0.05726368, 2757.8774, 0.27759567, 0.0014662517, 0.07236841, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.075644694, 26.253448, 3.4006119, 0.9051306, 0.0, 5404, 38, 0, 2, 35
3927, 0.39, 0.09108150021236876, 23, 8, 931.65, 4647719, 1.6, 10.0, 5211, 38, 0.6429904586580779, 24.43363742900696, 0.19557714, 0.0017347443, 2758.1426, 0.7109222, 0.0015102748, 0.11328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08277797, 16.231297, 2.2800248, 0.6347728, 0.0, 4660, 38, 0, 2, 35
3928, 0.39, 0.09108150021236876, 23, 8, 931.65, 4648871, 1.6, 10.0, 5211, 38, 0.6429904586580779, 24.43363742900696, 0.16755651, 0.00048184273, 2758.4502, 0.8368851, 6.2454805e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0825837, 2.4788356, 2.2834067, 0.37244543, 0.0, 4916, 38, 0, 2, 35
3929, 0.39, 0.09108150021236876, 23, 8, 931.65, 4650023, 1.6, 10.0, 5211, 38, 0.6429904586580779, 24.43363742900696, 0.13913651, 0.00025247273, 2758.7688, 0.8837191, 2.1305776e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2829359, 2.564032, 2.457059, 0.20789546, 0.0, 9590, 38, 0, 2, 35
3930, 0.41, 0.09163259851716936, 23, 8, 931.65, 4651297, 1.6, 10.0, 5213, 38, 0.6429904586580779, 24.43363742900696, 0.13442722, 0.00022924307, 2758.9937, 0.8961839, 4.7165327e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.46318, 2.6132436, 2.5563257, 0.1141023, 0.0, 9846, 38, 0, 2, 35
3931, 0.41, 0.09163259851716936, 23, 8, 931.65, 4652577, 1.6, 10.0, 5213, 38, 0.6429904586580779, 24.43363742900696, 0.14915124, 0.011583853, 2759.2236, 0.8342317, 0.0020032837, 0.076171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0404372, 2.64053, 2.5690272, 0.07000208, 0.0, 8237, 38, 0, 2, 35
3932, 0.42, 0.09184796075127608, 23, 8, 921.61, 4653857, 1.8, 10.0, 5216, 38, 0.6429904586580779, 24.43363742900696, 0.12480725, 0.00026208573, 2759.4734, 0.69735587, 0.0006021294, 0.015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0701032, 2.6567354, 2.427904, 0.18658106, 0.0, 8493, 38, 0, 2, 35
3933, 0.41, 0.0916817736039704, 23, 8, 931.15, 4655137, 1.6, 10.0, 5218, 38, 0.6431591496162425, 24.440047685417216, 0.2303977, 0.38433027, 2759.587, 1.1046132, 0.0019872137, 0.103658535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.051349252, 24.769726, 2.9109883, 0.49419868, 0.0, 7571, 38, 0, 2, 35
3934, 0.41, 0.09182713727043215, 23, 8, 931.15, 4656544, 1.6, 10.0, 5220, 38, 0.6431591496162425, 24.440047685417216, 0.24879149, 0.011358585, 2759.6309, 1.2845697, 0.0016130251, 0.095703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035105415, 25.199799, 2.6742094, 0.63751227, 0.0, 6220, 38, 0, 2, 35
3935, 0.4, 0.09148099865686972, 23, 8, 933.88, 4657952, 1.5, 10.0, 5221, 38, 0.6431591496162425, 24.440047685417216, 0.17286706, 0.037974365, 2759.7344, 1.5015008, 0.0023658853, 0.09472656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5848842, 2.2268155, 1.8946476, 0.34530997, 0.0, 5006, 38, 0, 2, 35
