it, ret_suc, ret_cum_suc, exp_suc, opt_len, dist_from_opt, len_mean, frames, rew_mean, score, ep, cells, arch_suc, policy_loss, value_loss, l2_loss, policy_entropy, approxkl, clipfrac, sil_pg_loss, sil_vf_loss, sil_loss, sil_entropy, sil_valid_min, sil_valid_max, sil_valid_mean, neglop_sil_min, neglop_sil_max, neglop_sil_mean, mean_val_pred, mean_sil_r, sil_frames, no_score_cells, cells_found_ret, cells_found_rand, cells_found_policy
74, 0.08, 5.819653957153957, 0.0, -1, -1, 500.0, 89324, 0.0, 0.0, 178, 34, 0.06862745098039216, 0.21813385, 0.16948813, 1770.8772, 1.7489347, 0.0015647482, 0.058593746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6452955, 3.0199447, 2.7732363, 1.9146434, 0.0, 2336, 34, 0, 4, 29
75, 0.08, 5.819653957153957, 0.0, -1, -1, 500.0, 90476, 0.0, 0.0, 178, 34, 0.06862745098039216, 0.2882211, 0.096015975, 1771.0176, 1.7582045, 0.00197492, 0.13183594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6638138, 2.9766226, 2.6791382, 2.003918, 0.0, 1592, 34, 0, 4, 29
76, 0.08, 5.819653957153957, 0.0, -1, -1, 500.0, 91628, 0.0, 0.0, 178, 34, 0.06862745098039216, -0.5245005, 0.7111644, 1771.2218, 1.7668123, 0.0024988172, 0.19042967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7348328, 2.9184575, 2.8381314, 1.7206875, 0.0, 1848, 34, 0, 4, 29
77, 0.08, 5.819653957153957, 0.0, -1, -1, 500.0, 92780, 0.0, 0.0, 178, 34, 0.06862745098039216, 0.0021960286, 0.13949995, 1771.3025, 0.9006323, 0.001773039, 0.09351145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.855816, 3.0161293, 2.9619818, 1.7464018, 0.0, 2104, 34, 0, 4, 29
78, 0.09, 5.92463549522373, 0.0, -1, -1, 500.0, 93932, 0.0, 0.0, 187, 34, 0.07450980392156864, 0.17364758, 0.18851647, 1771.5732, 1.1642059, 0.0014254618, 0.055397727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7741466, 3.5274725, 2.9355462, 2.0799742, 0.0, 1860, 34, 0, 4, 29
79, 0.09, 5.92463549522373, 0.0, -1, -1, 500.0, 95084, 0.0, 0.0, 187, 34, 0.07450980392156864, -0.38155314, 0.7220764, 1771.9545, 1.3890685, 0.0022175391, 0.14268292, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6995493, 3.4879317, 2.9889002, 2.2309394, 0.0, 852, 34, 0, 4, 29
80, 0.1, 5.974343097562912, 0.001081081081081081, 23, 180, 497.03, 96236, 0.1, 10.0, 188, 36, 0.07367724867724867, 0.15632105, 0.08506826, 1772.2605, 1.5396814, 0.0010844293, 0.079694316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.646905, 3.5330067, 3.043506, 2.0968132, 0.0, 608, 36, 0, 4, 31
81, 0.11, 6.091747751732273, 0.00322234156820623, 23, 180, 494.49, 97388, 0.3, 10.0, 190, 36, 0.07830687830687831, -0.38159877, 0.97599345, 1772.55, 1.6375905, 0.0028753658, 0.16598362, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5395722, 3.4018373, 3.0207026, 2.0836618, 0.0, 864, 36, 0, 4, 31
82, 0.09, 6.082223942208463, 0.0031847133757961785, 23, 180, 494.49, 98540, 0.3, 10.0, 196, 36, 0.07830687830687831, 0.23845841, 0.17390496, 1772.7959, 1.7658789, 0.0027699058, 0.13085938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4913441, 3.3053565, 2.9403017, 2.1623843, 0.0, 727, 36, 0, 4, 31
83, 0.1, 7.082223942208463, 0.00425531914893617, 23, 180, 492.8, 99692, 0.4, 10.0, 197, 36, 0.07830687830687831, 0.46132177, 0.042855576, 1773.2482, 1.7999263, 0.0002586763, 0.0048828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.741839, 2.985333, 2.8192687, 1.8381429, 0.0, 983, 36, 0, 4, 31
84, 0.1, 7.082223942208463, 0.005324813631522897, 23, 180, 492.8, 100844, 0.4, 10.0, 198, 36, 0.07830687830687831, 0.36462438, 0.15386143, 1773.6766, 1.7397169, 0.0026515243, 0.068359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.95887613, 3.0522137, 2.7425556, 2.0585167, 0.0, 5267, 36, 0, 4, 31
85, 0.11, 6.665557275541796, 0.007322175732217573, 23, 180, 491.38, 101996, 0.6, 10.0, 201, 37, 0.0761904761904762, 0.35119677, 0.11079695, 1774.2363, 1.7267456, 0.0029985793, 0.15722656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8814212, 3.2768776, 2.8593848, 2.1401448, 0.0, 2207, 37, 1, 4, 31
86, 0.12, 6.498890608875129, 0.007284079084287201, 23, 180, 491.34, 103148, 0.7, 10.0, 205, 37, 0.0761904761904762, 0.35506284, 0.0872072, 1774.7969, 1.7590404, 0.0023856089, 0.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9245912, 3.4593573, 2.9957905, 2.1868513, 0.0, 2147, 37, 1, 4, 31
87, 0.12, 6.451271561256082, 0.008342022940563087, 23, 180, 491.34, 104300, 0.7, 10.0, 206, 37, 0.0761904761904762, 0.36089656, 0.019483337, 1775.3798, 1.7840903, 0.00081529794, 0.024414062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7846088, 3.5396218, 3.0394866, 1.9280876, 0.0, 1007, 37, 1, 4, 31
88, 0.12, 6.415557275541796, 0.009394572025052192, 23, 180, 491.34, 105452, 0.7, 10.0, 207, 37, 0.0761904761904762, 0.341926, 0.11897488, 1775.9519, 1.7152264, 0.00088618527, 0.046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0082576, 3.2323437, 2.8337183, 2.2088654, 0.0, 1263, 37, 1, 4, 31
89, 0.12, 6.347375457359978, 0.011282051282051283, 23, 180, 491.34, 106604, 0.7, 10.0, 210, 37, 0.0761904761904762, 0.07956598, 0.2834779, 1776.6562, 1.674519, 0.0014923384, 0.07519531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0057943, 3.4943986, 3.006803, 2.0493088, 0.0, 1019, 37, 1, 4, 31
90, 0.12, 6.29889060887513, 0.011224489795918367, 23, 180, 491.34, 107756, 0.7, 10.0, 214, 37, 0.0761904761904762, 0.29098052, 0.016930467, 1777.4381, 1.7560682, 0.00094690884, 0.0390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.92633843, 3.4855092, 3.017548, 1.8564738, 0.0, 775, 37, 1, 4, 31
91, 0.12, 6.283204334365325, 0.01330603889457523, 23, 180, 491.34, 108908, 0.7, 10.0, 216, 37, 0.0761904761904762, 0.36732027, 0.055391796, 1778.2343, 1.7731761, 0.00029234448, 0.009765624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9096751, 3.2679362, 2.8977158, 1.3110865, 0.0, 1031, 37, 1, 4, 31
92, 0.13, 6.332223942208463, 0.014141414141414142, 23, 180, 489.16, 110060, 0.8, 10.0, 217, 37, 0.0761904761904762, 0.31098717, 0.084107354, 1778.9713, 1.7180015, 0.0016620023, 0.09765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9147954, 3.2939756, 2.817519, 1.7022711, 0.0, 787, 37, 1, 4, 31
93, 0.14, 6.356033466017987, 0.016129032258064516, 23, 180, 486.67, 111212, 0.9, 10.0, 220, 37, 0.0761904761904762, 0.20458034, 0.17988712, 1779.6975, 1.6877847, 0.0010630072, 0.041015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.987468, 3.4183033, 2.9370077, 1.8511344, 0.0, 1043, 37, 1, 4, 31
94, 0.14, 6.325557275541796, 0.0160481444332999, 23, 180, 486.67, 112364, 0.9, 10.0, 224, 37, 0.0761904761904762, 0.14452213, 0.103618056, 1780.422, 1.7525865, 0.0023930445, 0.17089844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7954638, 3.4434633, 2.9296522, 1.8131862, 0.0, 799, 37, 1, 4, 31
95, 0.14, 6.313705423689944, 0.017839444995044598, 23, 180, 486.67, 113516, 0.9, 10.0, 226, 37, 0.0761904761904762, 0.13708511, 0.15124437, 1781.23, 1.6801676, 0.007351866, 0.095703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0912457, 3.6289496, 3.0369945, 1.5263166, 0.0, 1055, 37, 1, 4, 31
96, 0.16, 6.372453827265934, 0.018756169792694965, 23, 180, 482.31, 114668, 1.1, 10.0, 228, 37, 0.08005148005148005, 0.0600196, 0.7102075, 1782.0212, 1.6415648, 0.005680486, 0.22265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.051141, 3.7918208, 2.9472497, 2.5713012, 0.0, 811, 37, 1, 4, 31
97, 0.17, 6.407981517966038, 0.020771513353115726, 23, 180, 477.1, 115820, 1.3, 10.0, 232, 37, 0.08294723294723295, -0.19909401, 0.59091574, 1782.6299, 1.6718882, 0.0018499745, 0.09667969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9419247, 3.4939353, 3.0420167, 2.170993, 0.0, 730, 37, 1, 4, 31
98, 0.18, 6.415557275541796, 0.02064896755162242, 23, 180, 477.04, 116972, 1.4, 10.0, 235, 37, 0.08294723294723295, 0.40019614, 0.041650467, 1783.34, 1.7770302, 0.00082087226, 0.026367188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.909395, 3.5774322, 2.8466992, 2.085926, 0.0, 744, 37, 1, 4, 31
99, 0.18, 6.402399380804954, 0.02233009708737864, 23, 180, 477.04, 118124, 1.4, 10.0, 237, 37, 0.0821964821964822, 0.22298953, 0.039837852, 1783.9404, 1.7422874, 0.00071304105, 0.036132812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0220557, 3.8502917, 2.9331462, 1.5673288, 0.0, 1000, 37, 1, 4, 31
100, 0.18, 6.402399380804954, 0.02233009708737864, 23, 180, 477.04, 119276, 1.4, 10.0, 237, 37, 0.0821964821964822, 0.29931235, 0.052202817, 1784.5747, 1.718808, 0.0027850834, 0.15917969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.98545456, 3.8204608, 2.9130518, 2.0813167, 0.0, 756, 37, 1, 4, 31
101, 0.17, 6.374859601123192, 0.024319066147859923, 23, 180, 477.04, 120428, 1.4, 10.0, 242, 37, 0.0815958815958816, 0.27866235, 0.14355439, 1785.155, 1.6922344, 0.0020050888, 0.099609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.90154827, 3.7217755, 2.8368018, 2.0919368, 0.0, 1012, 37, 1, 4, 31
102, 0.17, 6.365557275541796, 0.024295432458697766, 23, 180, 477.04, 121580, 1.4, 10.0, 244, 37, 0.0815958815958816, 0.32927805, 0.05086089, 1785.8428, 1.7251343, 0.001358445, 0.080078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.83640724, 3.7018735, 2.9611719, 2.1586566, 0.0, 768, 37, 1, 4, 31
103, 0.17, 6.357046637243924, 0.025911708253358926, 23, 180, 477.04, 122732, 1.4, 10.0, 246, 37, 0.08110448110448111, 0.29262438, 0.06089755, 1786.5968, 1.7411182, 0.0005366514, 0.011718749, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7571926, 3.7540343, 2.9507914, 1.6167059, 0.0, 1024, 37, 1, 4, 31
104, 0.21, 6.42045923632611, 0.027105517909002903, 23, 180, 471.33, 123884, 1.8, 10.0, 250, 37, 0.08110448110448111, 0.348013, 0.18234849, 1787.2466, 1.7314414, 0.0051354943, 0.17382812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7275921, 3.8318677, 2.8527808, 1.9708338, 0.0, 780, 37, 1, 4, 31
105, 0.19, 6.406298016282537, 0.028019323671497585, 23, 180, 471.33, 125036, 1.8, 10.0, 253, 37, 0.0806949806949807, 0.28872365, 0.11943973, 1787.9008, 1.676005, 0.0051802993, 0.18359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.795918, 4.019199, 3.0414736, 2.1459367, 0.0, 1036, 37, 1, 4, 31
106, 0.19, 6.406298016282537, 0.028019323671497585, 23, 180, 471.33, 126188, 1.8, 10.0, 253, 37, 0.0806949806949807, 0.049805135, 0.27814025, 1788.607, 1.759902, 0.0024518997, 0.13867188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.85944986, 4.0167212, 2.9195642, 2.3080044, 0.0, 792, 37, 1, 4, 31
107, 0.2, 6.411171310629515, 0.029779058597502402, 23, 180, 470.75, 127340, 1.9, 10.0, 256, 37, 0.08034848034848036, 0.18767205, 0.20895351, 1789.1603, 1.6707505, 0.0015841482, 0.115234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.87266684, 4.0257483, 2.9879222, 1.8943281, 0.0, 1048, 37, 1, 4, 31
108, 0.2, 6.39889060887513, 0.030798845043310877, 23, 180, 470.75, 128492, 1.9, 10.0, 259, 37, 0.08034848034848036, 0.3211526, 0.045203917, 1789.8228, 1.6691339, 0.003581252, 0.16992188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8848641, 4.1441717, 3.2251875, 2.1380131, 0.0, 804, 37, 1, 4, 31
109, 0.21, 6.403652513637034, 0.03170028818443804, 23, 180, 470.69, 129644, 2.0, 10.0, 262, 37, 0.08198198198198199, -0.010059718, 0.5002678, 1790.4971, 1.6920227, 0.0024486857, 0.07714844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.794532, 4.3052635, 2.9831889, 2.1322756, 0.0, 1060, 37, 1, 4, 31
110, 0.21, 6.403652513637034, 0.03170028818443804, 23, 180, 470.69, 130796, 2.0, 10.0, 262, 37, 0.08198198198198199, 0.348028, 0.037643444, 1791.1775, 1.7710253, 0.0021613245, 0.14160156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0492947, 4.557481, 2.9128175, 1.9253091, 0.0, 822, 37, 1, 4, 31
111, 0.22, 6.407981517966038, 0.033428844317096466, 23, 180, 470.16, 131948, 2.1, 10.0, 265, 37, 0.0815958815958816, 0.23630953, 0.12104979, 1792.0522, 1.6951925, 0.0017518427, 0.068359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.74644953, 4.7610655, 2.9115036, 1.7650954, 0.0, 1078, 37, 1, 4, 31
112, 0.24, 6.419078402302359, 0.035071090047393366, 23, 180, 465.88, 133100, 2.3, 10.0, 270, 37, 0.0815958815958816, 0.32501045, 0.055982113, 1793.1294, 1.7447374, 0.0029336975, 0.119140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.672796, 4.757862, 3.0067227, 2.0248005, 0.0, 834, 37, 1, 4, 31
113, 0.24, 6.41213261800755, 0.03595080416272469, 23, 180, 465.88, 134252, 2.3, 10.0, 272, 37, 0.08125804375804377, -0.00463316, 0.56275445, 1794.2175, 1.6639566, 0.006631017, 0.1640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6776321, 4.7107306, 3.0013168, 2.0607216, 0.0, 1090, 37, 1, 4, 31
114, 0.26, 6.432223942208463, 0.03735632183908046, 23, 155, 460.02, 135404, 2.5, 10.0, 274, 37, 0.08254977666742373, -0.007035732, 0.38546664, 1795.3269, 1.679113, 0.01625203, 0.24121094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.80786383, 4.9249945, 3.0699015, 2.1671367, 0.0, 643, 37, 1, 4, 31
115, 0.26, 6.425297535282056, 0.03787878787878788, 23, 155, 460.02, 136556, 2.5, 10.0, 276, 37, 0.0821964821964822, 0.11378756, 0.32049376, 1796.3733, 1.6499311, 0.008871134, 0.3310547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8938967, 4.928022, 3.0689595, 2.7733362, 0.0, 899, 37, 1, 4, 31
116, 0.26, 6.433849958468626, 0.03969754253308128, 23, 155, 456.85, 137708, 2.7, 10.0, 281, 37, 0.0821964821964822, 0.44426143, 0.07961695, 1797.2896, 1.7228247, 0.0070896223, 0.25878906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8452288, 4.7252817, 3.270453, 2.6603956, 0.0, 655, 37, 1, 4, 31
117, 0.27, 6.43936679935132, 0.04003813155386082, 23, 155, 454.12, 138860, 2.8, 10.0, 283, 37, 0.0821964821964822, 0.3325085, 0.044221535, 1798.0194, 1.7872279, 0.0005203006, 0.014648436, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7840796, 3.285152, 2.9771485, 1.8374949, 0.0, 911, 37, 1, 4, 31
118, 0.27, 6.436145510835914, 0.04083570750237417, 23, 155, 454.12, 140012, 2.8, 10.0, 284, 37, 0.08188037661721874, 0.16627225, 0.22289099, 1798.7731, 1.7103376, 0.0007906496, 0.037109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0402746, 4.907318, 2.915081, 2.0402138, 0.0, 1167, 37, 1, 4, 31
119, 0.29, 6.457692107002471, 0.04079696394686907, 23, 155, 453.0, 141164, 3.0, 10.0, 288, 38, 0.07944862155388473, 0.0990604, 0.35022616, 1799.4191, 1.6181566, 0.005191277, 0.2265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9953869, 4.8279324, 3.1427383, 3.2251167, 0.0, 923, 38, 2, 4, 31
120, 0.28, 6.455879856186957, 0.04147031102733271, 23, 155, 452.87, 142316, 2.9, 10.0, 292, 38, 0.08045112781954888, 0.08976387, 0.42519876, 1799.9814, 1.5709884, 0.0037304899, 0.17871094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.96380883, 4.8080125, 3.3463163, 3.6823666, 0.0, 446, 38, 2, 4, 31
121, 0.29, 6.460294117647059, 0.04150943396226415, 23, 155, 450.45, 143468, 3.0, 10.0, 294, 38, 0.08045112781954888, 0.3287785, 0.10115734, 1800.5679, 1.6901366, 0.0016642916, 0.08984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6086373, 5.007615, 3.4363859, 2.8230083, 0.0, 702, 38, 2, 4, 31
122, 0.31, 6.481883806154041, 0.040413533834586464, 23, 133, 446.25, 144620, 3.2, 10.0, 297, 38, 0.08045112781954888, 0.21803167, 0.11472361, 1801.1622, 1.7547376, 0.00026048656, 0.005859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.796606, 5.127524, 3.1132421, 1.7527391, 0.0, 936, 38, 2, 4, 31
123, 0.31, 6.479282765737874, 0.039961941008563276, 23, 86, 443.76, 145772, 3.1, 10.0, 301, 38, 0.08016632490316701, 0.10556305, 0.26454556, 1801.7233, 1.5200099, 0.008981058, 0.24511719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0012044, 5.384778, 3.4055886, 2.0704339, 0.0, 1145, 38, 2, 4, 31
124, 0.32, 6.482864967849489, 0.04158790170132325, 23, 86, 439.88, 146924, 3.2, 10.0, 304, 38, 0.08016632490316701, 0.21446472, 0.35089362, 1802.341, 1.530428, 0.009297192, 0.2890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.86594516, 4.710203, 3.1654546, 3.3627737, 0.0, 901, 38, 2, 4, 31
125, 0.35, 6.5050068168262, 0.041346153846153845, 23, 86, 428.46, 148076, 3.5, 10.0, 309, 38, 0.08186090225563909, -0.3634731, 2.0507524, 1802.9941, 1.4437476, 0.019320795, 0.33789062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9998456, 5.157448, 3.7015026, 3.663871, 0.0, 657, 38, 2, 4, 31
126, 0.37, 6.510690018904628, 0.04182509505703422, 23, 86, 423.23, 149228, 3.7, 10.0, 313, 38, 0.08186090225563909, 0.31750336, 0.34910345, 1803.6888, 1.461199, 0.008582697, 0.3564453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1165903, 5.5113516, 4.0184674, 3.9963295, 0.0, 425, 38, 2, 4, 31
127, 0.4, 6.53530517470146, 0.04091341579448145, 23, 86, 415.02, 150380, 4.0, 10.0, 319, 38, 0.08329477540003856, -0.22101954, 1.0678269, 1804.563, 1.1001287, 0.006170417, 0.23925781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2173246, 5.624048, 4.5244417, 3.6357906, 0.0, 3482, 38, 2, 4, 31
128, 0.44, 6.555801177980821, 0.041666666666666664, 23, 86, 402.24, 151532, 4.4, 10.0, 323, 38, 0.08329477540003856, 0.18880609, 0.67064655, 1805.5159, 1.4018924, 0.017356455, 0.47265622, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9874502, 5.632306, 4.1603312, 4.267721, 0.0, 903, 38, 2, 4, 31
129, 0.47, 6.584161926704587, 0.04174573055028463, 23, 86, 390.68, 152684, 4.7, 10.0, 329, 38, 0.08452380952380953, 0.05265537, 0.5221865, 1806.3856, 1.218504, 0.013949937, 0.46191406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8705643, 5.556552, 3.9978974, 4.419356, 0.0, 392, 38, 2, 4, 31
130, 0.49, 6.594128704113225, 0.04127579737335835, 23, 86, 384.8, 153836, 4.9, 10.0, 333, 38, 0.08452380952380953, -0.00870113, 0.66751224, 1807.2212, 1.3316116, 0.028052904, 0.4580078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.91874063, 5.94346, 3.9785137, 4.651832, 0.0, 648, 38, 2, 4, 31
131, 0.52, 6.610812749994351, 0.04064272211720227, 23, 76, 371.4, 154988, 5.2, 10.0, 337, 38, 0.08507475585515513, 0.23449703, 0.28145292, 1808.1758, 1.1248496, 0.008869713, 0.22167967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8635906, 6.0395026, 4.429352, 4.0970006, 0.0, 719, 38, 2, 4, 31
132, 0.61, 6.6450093303363165, 0.03977272727272727, 23, 66, 344.67, 156140, 6.1, 10.0, 346, 38, 0.08607001374403751, -0.23871182, 1.3304522, 1809.167, 1.1920153, 0.0032091031, 0.18554686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.82817245, 5.8578105, 4.248493, 5.0786033, 0.0, 742, 38, 2, 4, 31
133, 0.64, 6.668825249398005, 0.040262172284644196, 23, 66, 329.37, 157292, 6.4, 10.0, 353, 38, 0.08652098997493735, -0.23052672, 0.7835166, 1810.0635, 1.1643484, 0.0027725142, 0.13964844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.76621366, 5.804781, 4.194232, 5.278591, 0.0, 315, 38, 2, 4, 31
134, 0.7, 6.693507586100802, 0.040262172284644196, 23, 51, 301.16, 158444, 7.0, 10.0, 361, 38, 0.08771929824561404, -0.19666584, 0.9518173, 1810.8634, 1.1753793, 0.00698918, 0.27441406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.66324484, 5.201118, 3.9218812, 5.784886, 0.0, 482, 38, 2, 4, 31
135, 0.72, 6.702142641395454, 0.039923954372623575, 23, 51, 290.94, 159596, 7.2, 10.0, 364, 38, 0.08771929824561404, 0.043673318, 0.28702033, 1811.5616, 0.9844707, 0.0023313113, 0.12597656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5820103, 5.532657, 4.1813784, 5.3142953, 0.0, 405, 38, 2, 4, 31
136, 0.76, 6.718498452012384, 0.04079696394686907, 23, 51, 276.1, 160748, 7.6, 10.0, 370, 38, 0.08872839994723652, -0.016250292, 0.8213923, 1812.1437, 1.0968418, 0.0055728443, 0.21679688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.57060283, 5.5564384, 4.366919, 5.529409, 0.0, 572, 38, 2, 4, 31
137, 0.78, 6.724879309440102, 0.040337711069418386, 23, 51, 264.68, 161900, 7.8, 10.0, 377, 38, 0.08903026797763641, 0.20918965, 0.27074876, 1812.7646, 1.2910608, 0.0027383815, 0.12011719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6800256, 5.497456, 4.277257, 5.150911, 0.0, 308, 38, 2, 4, 31
138, 0.82, 6.739327767345075, 0.04037558685446009, 23, 51, 248.13, 163052, 8.2, 10.0, 383, 38, 0.08903026797763641, 0.42827865, 0.21301651, 1813.3865, 1.5072968, 0.0044776974, 0.12011719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5733464, 6.598771, 3.9316528, 4.2922072, 0.0, 564, 38, 2, 4, 31
139, 0.84, 6.748444976076556, 0.04045155221072436, 23, 51, 235.98, 164204, 8.4, 10.0, 387, 38, 0.08903026797763641, 0.37308994, 0.07526158, 1814.0333, 1.6907517, 0.00035821402, 0.011718749, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.800355, 5.82285, 3.5044932, 2.8996627, 0.0, 820, 38, 2, 4, 31
140, 0.86, 6.757394010235673, 0.04147031102733271, 23, 38, 225.72, 165356, 8.6, 10.0, 396, 38, 0.08894797970536097, -0.06654766, 1.2264351, 1814.7783, 1.5143282, 0.00438959, 0.14550781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3051693, 6.365637, 3.4769418, 3.9193065, 0.0, 1063, 38, 2, 4, 31
141, 0.9, 6.770435324322284, 0.04099142040038131, 23, 29, 206.47, 166508, 9.0, 10.0, 405, 38, 0.0888733461560879, 0.17549418, 0.25490686, 1815.5028, 1.3773001, 0.0059572323, 0.1328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23289534, 6.814545, 4.1091514, 4.7384143, 0.0, 744, 38, 2, 4, 31
142, 0.92, 6.781671019617626, 0.03984819734345351, 23, 29, 195.72, 167660, 9.2, 10.0, 411, 38, 0.08939014202172098, -0.23230897, 1.2809398, 1816.1874, 1.1109276, 0.030218724, 0.5214844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24020226, 7.584948, 4.9250116, 6.7997932, 0.0, 361, 38, 2, 4, 31
143, 0.94, 6.799041438437724, 0.03755868544600939, 23, 29, 180.37, 168812, 9.4, 10.0, 421, 38, 0.08986295526049166, -0.10920458, 0.8511692, 1816.7511, 1.122491, 0.029320117, 0.49023438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28495806, 7.6096025, 5.5569615, 6.8830047, 0.0, 457, 38, 2, 4, 31
144, 0.94, 6.810294117647059, 0.03696682464454976, 23, 29, 176.19, 169964, 9.4, 10.0, 428, 38, 0.09029717150017902, 0.3153748, 0.63785917, 1817.2513, 1.0469798, 0.006016097, 0.18554688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3352873, 7.2363453, 5.7918296, 6.3627605, 0.0, 317, 38, 2, 4, 31
